chr	pos	strand	Zm_shoot_1	Zm_shoot_2	Zm_root_1	Zm_root_2
1	201524754	-	0	0	1	0
1	201525549	+	0	3	0	0
1	201525703	+	0	0	2	0
1	201623271	-	0	0	0	1
1	201657507	+	0	0	1	0
1	201658532	+	0	0	0	2
1	201661446	-	1	0	0	0
1	201661643	-	0	1	0	0
1	201662157	-	0	0	1	0
1	201663609	+	0	0	3	0
1	201668427	-	0	0	0	2
1	201669065	+	1	1	0	0
1	201669530	-	0	0	0	1
1	201671016	+	1	0	0	0
1	201673671	-	0	1	0	0
1	201673936	+	0	0	6	8
1	201675294	-	0	1	0	1
1	201675579	+	1	1	0	1
1	201701322	+	0	0	4	4
1	201776956	+	0	0	1	0
1	201777883	+	0	0	4	8
1	201882798	+	0	1	0	0
1	201883289	+	0	0	0	1
1	201883374	+	0	0	0	1
1	201885284	+	0	0	0	1
1	201928543	-	0	0	1	0
1	201946185	-	0	0	0	1
1	201982617	+	1	0	0	1
1	201989764	-	0	3	0	0
1	201991925	+	0	1	0	0
1	201994425	-	0	0	1	0
1	201994428	-	0	0	1	0
1	201994748	+	0	0	0	1
1	202016962	+	0	0	0	1
1	202017109	+	0	5	0	0
1	202017208	+	0	0	0	1
1	202017223	+	0	0	1	0
1	202022756	+	0	0	2	3
1	202023004	+	0	0	0	1
1	202023164	+	0	0	1	6
1	202025440	+	0	7	0	0
1	202027361	+	2	8	0	0
1	202028108	+	0	0	0	2
1	202028252	+	1	1	0	0
1	202028279	+	0	0	2	0
1	202028282	+	0	0	1	0
1	202028540	+	0	0	1	0
1	202028705	+	0	0	2	0
1	202028735	+	0	0	1	0
1	202028789	+	0	0	2	0
1	202029321	+	1	7	1	3
1	202042310	+	0	0	1	3
1	202042313	+	0	0	0	1
1	202083135	-	1	0	0	0
1	202083669	-	0	0	0	1
1	202083671	-	0	1	2	0
1	202084233	-	0	0	1	0
1	202189484	+	0	0	1	0
1	202190888	-	11	3	0	0
1	202195274	+	0	0	1	0
1	202203454	+	0	1	0	0
1	202204419	-	0	1	0	0
1	202205214	-	0	0	6	1
1	202206500	+	0	1	1	2
1	202288654	-	0	0	0	1
1	202334954	+	0	0	1	0
1	202334957	+	0	0	0	1
1	202334986	+	0	2	0	0
1	202335180	-	1	1	0	0
1	202335191	+	0	0	1	0
1	202335197	+	0	0	1	1
1	202335907	+	0	1	0	0
1	202336416	-	0	1	0	0
1	202336554	+	0	0	1	0
1	202336691	+	0	1	0	0
1	202337518	-	0	0	0	1
1	202337521	-	0	0	1	0
1	202337522	-	0	1	1	0
1	202339379	-	0	0	0	1
1	202339393	+	1	0	0	0
1	202339427	+	0	0	1	0
1	202339610	+	0	0	1	0
1	202340609	-	1	0	0	0
1	202342378	+	0	1	0	0
1	202426991	+	0	0	1	0
1	202435991	+	0	0	0	1
1	202438738	-	0	0	0	1
1	202442754	+	0	0	1	0
1	202457489	-	0	1	0	0
1	202470781	-	0	0	1	0
1	202476325	+	1	0	1	0
1	202488696	+	0	0	0	1
1	202489243	-	0	0	0	1
1	202499634	-	0	0	1	0
1	202560079	+	0	0	3	0
1	202565639	+	0	0	0	1
1	202586638	+	0	0	0	1
1	202586878	+	1	0	0	0
1	202632867	-	0	0	1	0
1	202638184	-	0	0	0	2
1	202642211	-	0	0	1	0
1	202646443	-	0	0	1	0
1	202661524	+	0	0	1	0
1	202661564	+	0	0	0	1
1	202662023	+	0	0	0	2
1	202683791	-	0	1	2	1
1	202684416	+	1	1	1	0
1	202684540	+	4	14	0	0
1	202772839	-	0	0	2	0
1	202789167	+	1	0	0	0
1	202790617	+	0	1	0	0
1	202794984	+	0	0	1	0
1	202796525	-	0	0	0	1
1	202802996	-	0	0	1	0
1	202803049	+	0	0	3	0
1	202956218	+	0	0	1	1
1	203012674	+	1	0	0	0
1	203032926	+	0	0	1	0
1	203059612	+	0	1	0	0
1	203060065	+	1	0	0	0
1	203077586	+	0	0	0	1
1	203116079	-	3	0	0	0
1	203130506	+	0	0	0	3
1	203130525	+	0	0	1	0
1	203145601	+	1	0	0	0
1	203154212	-	0	0	1	0
1	203206429	+	0	2	0	0
1	203211294	-	0	3	0	0
1	203211415	-	0	1	0	0
1	203211416	-	10	3	0	0
1	203211417	-	0	1	0	0
1	203211581	-	1	3	0	0
1	203211923	-	3	0	0	0
1	203212410	+	0	3	0	0
1	203213969	+	0	0	1	0
1	203224979	-	0	0	1	0
1	203244746	-	0	0	1	0
1	203307889	+	0	0	1	0
1	203338151	+	1	0	0	0
1	203375368	-	0	0	1	0
1	203379781	-	0	0	1	1
1	203399266	+	1	0	0	0
1	203454828	-	0	0	1	0
1	203483666	+	0	0	9	2
1	203515181	-	0	0	0	1
1	203529276	-	0	0	1	0
1	203533327	-	0	0	0	1
1	203534725	-	0	0	1	0
1	203553450	+	0	0	7	6
1	203586948	+	0	0	86	51
1	203598352	+	0	0	0	1
1	203604791	+	0	1	3	0
1	203606577	-	0	0	1	1
1	203629055	-	0	0	1	0
1	203629069	-	0	2	0	0
1	203630325	-	0	2	2	0
1	203653621	+	0	0	4	2
1	203687461	-	0	0	2	0
1	203687886	-	0	0	0	2
1	203687887	-	0	0	7	6
1	203688085	-	0	0	2	2
1	203688192	-	0	0	1	0
1	203739520	+	0	4	0	1
1	203756167	+	0	0	1	0
1	203758020	+	0	1	0	0
1	203758051	+	0	0	2	0
1	203759292	-	0	1	0	0
1	203833583	+	0	0	0	1
1	203864088	+	0	1	1	0
1	203865149	+	0	0	1	0
1	203881159	+	0	0	4	1
1	203933389	+	1	0	0	0
1	203933954	-	0	0	0	1
1	203950243	-	0	2	0	0
1	203950246	-	0	2	0	0
1	203964311	-	0	0	1	0
1	203985694	+	0	1	0	0
1	204057152	-	0	0	5	0
1	204103396	-	0	0	0	1
1	204103866	+	0	0	1	0
1	204105438	+	1	0	0	0
1	204112017	+	0	0	1	0
1	204114589	+	0	0	0	1
1	204114660	-	1	0	0	0
1	204116725	+	0	0	0	1
1	204149351	-	0	0	1	0
1	204163383	+	0	0	0	2
1	204163478	+	0	2	0	0
1	204301886	-	0	1	0	0
1	204332287	-	0	0	0	1
1	204345220	-	0	0	2	1
1	204415728	+	0	0	1	0
1	204424933	+	0	0	0	1
1	204430666	+	0	0	1	0
1	204432328	+	0	2	1	0
1	204474767	-	1	0	0	0
1	204477714	+	1	0	0	0
1	204613311	-	0	0	15	16
1	204631435	+	0	0	1	0
1	204692143	-	0	1	0	0
1	204692147	-	0	0	1	0
1	204725912	-	0	0	0	1
1	204725970	-	0	0	1	0
1	204727385	-	0	0	1	0
1	204727535	-	2	0	1	0
1	204739190	-	0	0	1	0
1	204739226	-	0	0	0	1
1	204739401	-	0	0	0	1
1	204739946	+	4	6	0	0
1	204802188	+	0	0	1	0
1	204835312	+	0	0	2	3
1	204845732	+	0	1	0	0
1	204845735	+	0	0	0	1
1	204845957	-	0	0	1	0
1	204861358	-	0	7	0	0
1	204861359	-	1	13	0	0
1	204905170	+	0	0	0	2
1	204914257	-	0	0	1	0
1	204914258	-	0	0	0	1
1	204914606	-	1	3	0	0
1	204914607	-	0	1	0	0
1	204914610	-	1	63	0	0
1	204914611	-	0	2	0	0
1	204936212	-	0	0	1	0
1	205130646	-	1	0	0	0
1	205130729	-	0	0	0	1
1	205136267	-	0	0	0	1
1	205137102	+	0	1	0	0
1	205137226	+	1	0	0	1
1	205138031	-	0	0	1	0
1	205138056	+	0	1	0	0
1	205138190	+	0	1	0	0
1	205138205	+	2	15	0	0
1	205231128	-	0	2	0	0
1	205232881	-	0	0	1	4
1	205237533	-	0	0	0	1
1	205237632	-	0	0	2	0
1	205237690	-	0	0	1	0
1	205238737	-	0	0	2	2
1	205266797	-	0	0	0	1
1	205286376	-	0	2	0	0
1	205287092	-	0	0	0	1
1	205289640	-	0	0	0	1
1	205290301	-	0	1	0	0
1	205291793	-	0	1	0	0
1	205291853	+	0	0	0	2
1	205416754	+	0	0	1	1
1	205457929	-	0	0	0	1
1	205458907	+	1	1	1	0
1	205461520	-	0	0	2	0
1	205467552	-	0	0	0	1
1	205467938	-	0	1	0	0
1	205467950	-	0	0	1	1
1	205468148	-	0	0	1	0
1	205468192	+	0	0	1	0
1	205468354	-	0	0	0	1
1	205502893	+	0	0	22	24
1	205565127	-	0	0	1	0
1	205575601	+	0	1	0	0
1	205575626	+	1	0	0	0
1	205575708	-	0	0	1	0
1	205577237	-	0	0	0	1
1	205606927	-	0	0	0	1
1	205606941	-	0	0	0	1
1	205632490	+	1	2	0	0
1	205733394	+	0	0	1	0
1	205734370	-	0	0	0	1
1	205758671	+	0	0	1	0
1	205900399	+	0	0	1	0
1	205962995	-	0	2	0	0
1	205963026	-	0	0	1	0
1	205963078	-	1	0	0	2
1	206047486	-	0	0	1	0
1	206047508	-	0	0	1	0
1	206047520	-	2	0	0	0
1	206097583	+	0	0	1	0
1	206101256	+	0	0	1	0
1	206119478	-	0	0	1	0
1	206119629	+	0	0	1	0
1	206128790	-	0	0	0	1
1	206149530	+	0	0	1	0
1	206163119	+	0	0	1	0
1	206163167	+	0	0	0	1
1	206163232	+	0	2	4	0
1	206163703	-	0	0	0	1
1	206208437	-	0	0	0	1
1	206219429	+	1	10	0	0
1	206221602	-	1	0	0	0
1	206242193	-	1	0	0	0
1	206248198	-	0	0	1	0
1	206257607	-	0	0	1	0
1	206259478	-	0	2	0	0
1	206259479	-	0	1	0	0
1	206302340	-	0	0	2	1
1	206315896	-	0	0	10	10
1	206316529	+	0	0	1	0
1	206360108	-	0	0	0	1
1	206360111	-	0	0	0	1
1	206360352	-	1	0	0	0
1	206374888	-	0	0	1	1
1	206375239	+	0	3	1	0
1	206419169	+	0	0	1	0
1	206429048	-	0	0	0	1
1	206429312	-	0	0	2	0
1	206430568	+	0	0	0	1
1	206476306	-	0	0	2	1
1	206476368	-	0	0	0	1
1	206476456	+	0	0	1	0
1	206549884	-	0	0	1	0
1	206555028	+	0	0	0	1
1	206555404	-	0	0	2	1
1	206555513	-	0	0	1	0
1	206586944	-	0	0	1	0
1	206600435	-	0	0	1	0
1	206602386	-	0	0	0	1
1	206602585	+	1	0	0	0
1	206602958	+	0	1	0	0
1	206603034	-	0	0	1	0
1	206608005	+	0	3	0	0
1	206610338	+	0	0	1	0
1	206610646	+	1	0	0	0
1	206611378	+	0	0	1	0
1	206614951	-	0	1	0	0
1	206684583	-	0	0	0	2
1	206704186	-	0	0	0	1
1	206745214	+	1	0	0	0
1	206765728	-	0	0	2	0
1	206785041	-	0	1	0	0
1	206831766	+	0	0	0	1
1	206833599	-	0	0	0	1
1	206834051	+	0	0	0	2
1	206835348	-	0	0	1	0
1	206839300	+	0	0	3	0
1	206845211	+	0	0	1	0
1	206873648	-	0	0	1	0
1	206883005	-	0	0	2	2
1	206884853	+	1	0	0	0
1	206903534	+	0	0	1	0
1	207075073	+	0	0	2	1
1	207081462	+	0	0	0	1
1	207125995	+	0	0	0	1
1	207166951	+	0	0	3	0
1	207166968	-	0	2	0	0
1	207177799	-	7	2	8	15
1	207211468	-	0	0	0	1
1	207216488	-	0	0	0	1
1	207219623	-	0	0	2	0
1	207219624	-	0	1	0	1
1	207280817	+	0	2	2	1
1	207283444	+	0	0	1	0
1	207319713	+	0	0	2	0
1	207320118	+	0	0	1	0
1	207365904	-	0	0	1	0
1	207390883	-	0	2	1	1
1	207413049	+	0	1	0	1
1	207415537	-	0	0	0	1
1	207428018	+	0	0	19	10
1	207432162	-	1	0	0	0
1	207435821	+	0	0	1	0
1	207541199	-	0	0	0	1
1	207558393	-	0	1	0	0
1	207558565	+	0	0	0	1
1	207560114	-	0	0	1	0
1	207562749	+	0	0	2	2
1	207572122	+	0	2	0	0
1	207572509	+	0	2	0	0
1	207573682	-	0	0	1	0
1	207575547	+	1	0	1	1
1	207591657	-	0	0	0	1
1	207644357	+	0	0	0	1
1	207648627	+	1	0	0	0
1	207658028	-	3	0	0	0
1	207671635	-	0	0	0	1
1	207684133	-	2	0	0	0
1	207689569	-	0	0	0	1
1	207691147	+	0	0	1	0
1	207726009	+	0	0	0	1
1	207736524	-	0	0	1	0
1	207753655	-	0	0	0	2
1	207756173	-	1	0	0	0
1	207757052	-	0	1	2	0
1	207757053	-	0	2	0	0
1	207767923	+	0	0	8	4
1	207767926	+	0	0	0	1
1	207770424	+	0	1	0	1
1	207798354	-	0	0	1	0
1	207811753	+	0	0	7	7
1	207830666	+	0	0	1	0
1	207858772	+	0	1	43	32
1	207864787	-	0	0	1	0
1	207871819	+	0	0	0	2
1	207907578	+	0	0	2	1
1	207946932	-	0	0	0	1
1	207946934	-	3	7	0	0
1	207948557	-	0	0	1	0
1	207949903	-	0	0	0	2
1	208020598	-	0	3	17	8
1	208020667	-	0	0	1	0
1	208022849	+	0	0	10	1
1	208022933	+	0	0	0	1
1	208024829	+	0	0	0	1
1	208041695	+	0	0	1	0
1	208044208	+	0	1	1	0
1	208057339	+	2	0	4	0
1	208073857	-	0	0	12	8
1	208139878	-	0	0	0	1
1	208144967	+	1	7	6	8
1	208145105	+	0	0	0	1
1	208145198	+	0	0	0	1
1	208146925	-	0	1	2	1
1	208156976	+	0	0	0	1
1	208161192	-	0	0	0	4
1	208173261	-	0	0	2	2
1	208204866	+	0	0	1	0
1	208212189	+	1	4	3	0
1	208215474	-	0	1	0	0
1	208220723	+	0	0	15	2
1	208221259	-	0	0	1	0
1	208226478	+	0	0	1	0
1	208323226	-	0	0	1	0
1	208340744	+	3	58	8	5
1	208340747	+	1	2	0	0
1	208340915	+	0	0	0	2
1	208340925	+	0	5	2	0
1	208340941	+	0	0	1	0
1	208340945	+	0	2	0	2
1	208340953	+	2	2	0	0
1	208341073	+	0	1	0	0
1	208341087	-	0	0	1	0
1	208341113	-	0	0	1	0
1	208341115	+	0	1	0	0
1	208362849	+	0	1	0	0
1	208479062	+	0	0	0	1
1	208567400	-	1	0	0	0
1	208576495	+	0	0	1	0
1	208577601	-	0	0	0	1
1	208581962	-	0	0	1	0
1	208582612	-	0	0	0	1
1	208589558	-	0	0	0	1
1	208589574	-	0	0	0	3
1	208589612	-	0	0	2	0
1	208589664	-	0	0	2	0
1	208589690	-	0	0	1	0
1	208589704	-	0	0	1	0
1	208589705	-	0	0	1	1
1	208590365	-	0	0	0	1
1	208590998	-	0	0	1	0
1	208591014	+	0	0	0	1
1	208591190	-	0	0	1	0
1	208592202	-	0	0	8	1
1	208614605	+	0	0	1	0
1	208624026	-	0	0	0	2
1	208644320	-	0	0	0	1
1	208668687	+	0	0	6	4
1	208811221	+	0	0	1	0
1	208823692	+	0	0	2	0
1	208843671	-	0	1	0	0
1	208870481	-	0	0	1	1
1	208870482	-	0	0	1	0
1	208870714	-	0	1	4	0
1	208872877	-	0	0	0	1
1	208910550	-	0	0	2	1
1	208912162	+	0	0	1	0
1	208935802	+	0	0	1	0
1	209002062	-	2	1	0	0
1	209011078	+	0	2	1	0
1	209011114	+	0	0	1	1
1	209011142	+	0	0	0	2
1	209011260	+	0	0	0	1
1	209011447	+	0	0	1	0
1	209031710	-	0	0	2	1
1	209125900	+	0	0	0	1
1	209169729	-	0	0	1	0
1	209174185	+	0	0	1	0
1	209174488	-	1	2	1	0
1	209210866	+	0	0	0	1
1	209219750	+	0	0	0	2
1	209257743	-	0	0	1	0
1	209257745	-	0	0	1	0
1	209281031	+	0	0	0	1
1	209287881	+	0	0	2	1
1	209304576	-	0	0	1	1
1	209345359	-	0	0	1	0
1	209354081	+	2	5	0	0
1	209354143	-	0	0	1	0
1	209402429	-	0	0	0	1
1	209484690	+	0	0	1	0
1	209526369	-	0	0	1	0
1	209526370	-	0	0	1	0
1	209550018	+	0	0	0	1
1	209569438	+	0	0	1	0
1	209569499	+	1	2	0	1
1	209582886	-	0	1	0	0
1	209636301	-	0	0	1	1
1	209682971	-	0	1	4	3
1	209695826	-	0	1	0	0
1	209703442	+	0	2	5	3
1	209709799	-	0	0	0	1
1	209799629	-	0	0	1	0
1	209837594	+	0	0	0	2
1	209852243	-	0	0	1	0
1	209864292	-	0	0	0	1
1	209865381	+	0	0	1	0
1	209947812	+	0	0	3	1
1	209967136	-	0	0	1	0
1	210036614	-	0	1	1	2
1	210088069	-	0	0	1	0
1	210088134	+	0	3	0	0
1	210103384	+	0	0	2	1
1	210146969	+	0	1	0	0
1	210151323	-	0	0	1	0
1	210169536	-	0	0	0	1
1	210171577	+	0	0	6	2
1	210203239	+	0	0	0	1
1	210266119	+	0	0	2	0
1	210336343	+	0	0	5	6
1	210338275	+	0	0	0	1
1	210343742	+	0	1	0	0
1	210343996	-	0	0	0	1
1	210344031	+	0	0	0	1
1	210407195	+	0	0	0	2
1	210408665	-	0	0	0	2
1	210412371	-	0	0	1	0
1	210412891	-	0	0	1	0
1	210413559	-	0	0	0	1
1	210453184	+	0	0	1	0
1	210453406	+	0	1	0	0
1	210483744	+	0	0	1	0
1	210512102	-	0	0	1	0
1	210518754	-	0	0	2	1
1	210531116	+	1	0	0	0
1	210531538	-	0	0	0	1
1	210531776	-	0	1	0	0
1	210531804	-	0	1	1	0
1	210531868	-	0	0	0	1
1	210532285	-	0	0	0	1
1	210571478	-	1	0	0	0
1	210618353	-	0	0	2	0
1	210633405	+	0	0	0	1
1	210633561	+	0	0	0	1
1	210646265	+	1	0	1	0
1	210746511	+	0	0	1	0
1	210749282	-	0	0	1	3
1	210787686	+	0	1	0	0
1	210836313	+	0	0	1	0
1	210860782	-	0	0	0	1
1	210888722	+	0	1	0	0
1	210895357	+	0	0	1	0
1	210895505	+	0	0	19	22
1	210958410	+	0	0	0	1
1	210966113	+	0	0	1	0
1	210979782	+	0	0	0	1
1	211014888	-	2	0	1	0
1	211040800	-	0	2	1	0
1	211042088	+	2	0	0	0
1	211043575	-	0	0	0	1
1	211043576	-	0	2	0	0
1	211043662	-	0	0	1	0
1	211049138	+	0	0	0	1
1	211164247	+	0	0	1	0
1	211164344	+	0	0	0	1
1	211303568	+	0	0	1	0
1	211303913	+	0	0	0	1
1	211307277	-	0	0	1	0
1	211308023	+	0	0	0	1
1	211309021	-	0	0	0	1
1	211309023	-	0	0	1	0
1	211309104	+	1	0	0	0
1	211309516	-	0	1	0	0
1	211310069	+	0	0	11	30
1	211312015	-	0	0	1	0
1	211312016	-	0	0	1	1
1	211317819	-	0	0	1	0
1	211368922	-	0	0	1	2
1	211370094	+	0	2	0	0
1	211384382	-	0	0	1	0
1	211431889	-	0	0	0	2
1	211433950	-	0	1	0	0
1	211438171	-	0	0	2	1
1	211465566	+	0	0	0	1
1	211466940	-	0	0	1	0
1	211467030	-	2	7	1	3
1	211487539	-	0	0	0	1
1	211567042	+	0	0	0	1
1	211567398	+	0	0	2	0
1	211567511	-	0	0	0	1
1	211568012	+	0	0	1	0
1	211568087	+	0	1	2	4
1	211569298	-	1	0	0	0
1	211570288	-	0	0	1	0
1	211570307	-	0	0	7	8
1	211570308	-	0	0	1	1
1	211570471	-	0	0	1	0
1	211572486	+	0	0	0	2
1	211572660	+	0	3	4	1
1	211573087	+	0	2	1	1
1	211573977	-	0	1	0	0
1	211575915	+	0	0	4	0
1	211581252	+	0	0	1	0
1	211664682	+	2	0	0	0
1	211665725	+	0	0	0	1
1	211668693	+	0	1	0	0
1	211669549	+	1	0	1	0
1	211669693	+	0	0	0	1
1	211671330	+	0	2	0	0
1	211727972	-	0	0	1	0
1	211733065	+	0	0	1	1
1	211741544	-	0	0	1	1
1	211769575	-	0	0	1	0
1	211769576	-	1	0	0	0
1	211806408	+	0	0	0	2
1	211806448	+	0	0	0	1
1	211818200	-	0	0	1	0
1	211843011	+	0	0	1	0
1	211925933	-	1	0	0	0
1	211926365	+	0	1	0	0
1	212082813	-	0	0	7	0
1	212102535	-	0	0	0	1
1	212102655	-	0	0	1	0
1	212111620	+	0	0	0	1
1	212114307	-	0	0	0	1
1	212212624	+	0	0	1	0
1	212236077	-	0	0	0	1
1	212241993	-	0	0	0	1
1	212243226	-	0	0	0	1
1	212243303	-	1	0	0	1
1	212243304	-	0	3	0	0
1	212259401	-	0	0	0	1
1	212332302	-	0	0	1	0
1	212336421	+	0	1	0	0
1	212337311	+	0	0	1	0
1	212342382	+	0	0	1	0
1	212343630	-	0	0	1	0
1	212344885	+	0	1	0	0
1	212349201	-	0	0	1	0
1	212371292	+	0	0	1	4
1	212378397	-	0	3	0	2
1	212383492	-	0	0	2	0
1	212383610	-	0	1	0	0
1	212401220	+	0	1	0	0
1	212451098	+	0	0	0	1
1	212486788	-	0	0	1	1
1	212508193	+	0	3	0	0
1	212532904	-	1	0	0	0
1	212533368	-	0	0	0	1
1	212542601	-	0	1	0	0
1	212550213	+	0	1	0	0
1	212574292	-	1	1	0	1
1	212574333	-	0	0	1	1
1	212578014	-	1	0	1	0
1	212579315	-	1	0	0	1
1	212626419	-	0	0	0	1
1	212682228	-	1	0	0	0
1	212739463	-	0	0	2	3
1	212814919	+	0	0	0	1
1	212827390	-	0	0	3	0
1	212827392	-	0	0	3	0
1	212865477	+	1	0	0	1
1	212865821	+	1	11	10	3
1	212886381	+	0	0	1	0
1	212896611	-	0	0	1	0
1	212943516	+	0	0	1	0
1	212950828	+	0	0	3	0
1	212960153	+	0	0	0	1
1	212991341	-	0	0	1	0
1	212996391	+	0	0	1	0
1	212998166	-	0	0	1	0
1	212998979	+	0	0	0	1
1	212999472	-	0	0	0	1
1	213029032	+	0	0	1	0
1	213032723	-	0	1	0	0
1	213036064	-	0	0	1	0
1	213057325	+	0	0	0	1
1	213090593	+	0	0	1	0
1	213114411	+	0	0	0	1
1	213116143	+	2	2	1	0
1	213120767	+	0	0	1	0
1	213136702	+	0	2	0	0
1	213137113	-	0	0	1	0
1	213138026	+	0	0	0	1
1	213141146	+	0	1	0	0
1	213141253	-	0	1	0	0
1	213141254	-	0	2	0	0
1	213142257	+	0	1	0	0
1	213142640	-	0	0	1	0
1	213144696	+	0	0	1	0
1	213144711	-	0	0	2	0
1	213144912	+	0	0	1	0
1	213175630	+	0	0	0	1
1	213199443	+	0	1	0	0
1	213204786	-	0	0	0	2
1	213204787	-	0	4	0	0
1	213204788	-	0	3	0	0
1	213277557	-	0	0	1	0
1	213277880	+	0	0	1	0
1	213278194	+	1	1	0	0
1	213327376	+	0	0	1	1
1	213379001	-	0	0	1	0
1	213464676	-	0	0	0	1
1	213503932	-	0	0	1	0
1	213504359	-	0	0	0	1
1	213582832	+	1	0	0	0
1	213583448	+	0	0	1	0
1	213584096	-	0	1	0	0
1	213584097	-	0	0	1	1
1	213585103	+	0	0	1	0
1	213585372	-	0	0	1	0
1	213585503	+	0	0	0	2
1	213652952	+	0	2	0	0
1	213700350	+	0	1	0	0
1	213700384	+	0	2	0	0
1	213700651	+	0	1	0	0
1	213700839	-	0	2	0	0
1	213700841	-	0	2	0	0
1	213700877	-	0	1	0	0
1	213701867	+	0	0	0	1
1	213702583	-	0	0	1	0
1	213702706	-	0	0	0	1
1	213703341	-	0	0	0	1
1	213708523	+	0	0	1	0
1	213752718	-	0	0	0	2
1	213789196	-	0	0	1	0
1	213808580	+	0	0	1	2
1	213810718	+	0	0	0	1
1	213813657	-	0	0	7	1
1	213862498	+	0	0	0	1
1	213930115	+	1	0	0	0
1	213954580	+	0	5	0	1
1	213959859	+	0	1	2	0
1	213975935	+	0	3	0	0
1	214059355	-	0	0	1	0
1	214125289	+	0	0	3	1
1	214151335	+	0	0	0	1
1	214161013	+	1	0	0	0
1	214199863	-	0	1	1	5
1	214201145	-	0	0	1	0
1	214201146	-	1	0	1	3
1	214201425	-	0	0	3	0
1	214201494	-	0	0	1	0
1	214246994	+	0	0	0	1
1	214247338	+	0	1	0	0
1	214284638	+	1	0	0	0
1	214285860	+	0	1	0	0
1	214289744	-	0	0	1	0
1	214427413	-	0	0	1	0
1	214450736	+	0	0	1	0
1	214461716	+	0	0	1	0
1	214494484	+	0	0	0	1
1	214501269	+	0	0	2	0
1	214508427	+	0	0	1	0
1	214525704	-	0	0	0	2
1	214533619	-	0	0	5	1
1	214565512	+	0	0	1	0
1	214685741	+	0	0	0	1
1	214692324	-	0	0	2	1
1	214692327	-	0	0	1	0
1	214744581	+	0	0	1	0
1	214770037	+	0	0	0	1
1	214770194	+	0	0	0	1
1	214826655	+	1	0	0	0
1	214833916	-	0	0	0	1
1	214862697	-	0	0	1	0
1	214871132	-	0	0	1	0
1	214884206	+	0	0	1	0
1	214886670	+	0	0	0	1
1	214887301	+	0	0	3	2
1	214893934	-	0	1	0	0
1	214937891	-	0	1	0	0
1	214938607	-	0	0	0	1
1	214950181	-	1	0	0	0
1	214950237	-	0	0	2	0
1	214951810	-	0	0	0	1
1	214951890	-	1	5	4	2
1	214951891	-	1	1	1	0
1	214953063	-	0	4	0	0
1	214956864	+	0	0	1	0
1	214983071	+	0	0	2	0
1	215091745	-	0	0	1	0
1	215154753	+	0	0	1	0
1	215246311	+	0	0	0	1
1	215246312	+	0	2	1	1
1	215252300	+	0	3	0	0
1	215302788	+	0	0	1	0
1	215328343	-	0	0	0	1
1	215380100	+	0	0	2	0
1	215380737	-	0	0	0	1
1	215380856	-	0	0	1	0
1	215381039	+	0	0	0	1
1	215381311	-	0	0	1	0
1	215381501	-	0	0	0	1
1	215387276	+	0	0	1	0
1	215391834	-	0	15	5	5
1	215412176	-	0	2	0	0
1	215447185	-	0	0	1	0
1	215456594	+	0	0	0	1
1	215487755	-	0	0	0	1
1	215488777	-	0	0	1	0
1	215509098	+	0	0	2	0
1	215513603	+	0	0	1	0
1	215558457	-	0	0	2	0
1	215574109	+	0	0	1	0
1	215576168	-	0	0	1074	1494
1	215586848	+	0	0	3	0
1	215587017	-	0	0	0	1
1	215595611	+	0	0	1	0
1	215597472	-	0	0	1	0
1	215597530	+	0	1	2	0
1	215617348	+	0	0	1	0
1	215672512	-	0	0	4	0
1	215701268	-	0	5	3	3
1	215701474	-	1	0	1	0
1	215701837	-	0	0	1	0
1	215721760	-	0	2	1	1
1	215730937	-	0	0	0	1
1	215736614	+	0	0	0	1
1	215743355	+	0	0	0	1
1	215856194	-	0	0	1	0
1	215856196	-	0	0	1	0
1	215856197	-	0	0	1	0
1	215856495	+	0	0	0	1
1	215889874	+	0	0	1	0
1	215968011	-	0	0	0	2
1	215971326	+	0	0	0	1
1	215995860	+	0	0	0	1
1	216049965	-	0	0	1	0
1	216095759	-	0	0	2	0
1	216214034	-	0	0	0	1
1	216216085	-	0	1	0	0
1	216216448	+	0	0	2	0
1	216231337	+	0	0	0	1
1	216231734	-	0	0	1	0
1	216231735	-	0	0	0	1
1	216234116	-	0	0	0	1
1	216262933	+	0	0	5	0
1	216262940	+	0	0	1	0
1	216264362	+	0	1	16	5
1	216363767	-	0	0	1	2
1	216489818	+	0	0	1	0
1	216493295	-	0	0	2	0
1	216509061	-	0	0	1	0
1	216517786	+	0	0	0	1
1	216560332	+	0	0	1	0
1	216582288	+	1	0	0	0
1	216633633	+	0	0	2	1
1	216633808	+	0	0	0	1
1	216633856	-	0	0	1	0
1	216633881	-	0	0	1	0
1	216634246	+	0	0	1	0
1	216634451	-	1	0	0	0
1	216636735	+	0	0	0	1
1	216639513	+	0	0	1	0
1	216736902	+	0	0	1	0
1	216737292	+	0	0	1	0
1	216746974	-	0	0	1	2
1	216747009	+	0	0	1	1
1	216750306	-	0	1	0	0
1	216750311	-	0	1	0	0
1	216751288	-	0	0	55	57
1	216815350	-	0	3	0	0
1	216830311	+	4	8	6	2
1	216898500	+	0	0	0	1
1	216898642	-	0	0	1	0
1	216922188	-	0	0	0	1
1	216924206	+	0	4	3	0
1	216924316	-	0	0	1	0
1	216930680	+	0	0	0	2
1	216970865	+	0	0	0	1
1	216984958	-	0	2	0	0
1	216985112	-	0	0	0	1
1	216985113	-	0	0	1	0
1	217001711	+	0	0	0	1
1	217048380	+	0	0	2	0
