# HOMER Peaks
# Peak finding parameters:
# tag directory = posFile_89_90/
#
# total peaks = 26698
# peak size = 150
# peaks found separately for each strand
# minimum distance between peaks = 300
# fragment length = 0
# genome size = 2000000000
# Total tags = 7931647.0
# Total tags in peaks = 7173674.0
# Approximate IP efficiency = 90.44%
# tags per bp = 0.003966
# expected tags per peak = 0.297
# maximum tags considered per bp = 0.0
# effective number of tags used for normalization = 10000000.0
# Peaks have been centered at maximum tag pile-up
# FDR rate threshold = 0.001000000
# FDR effective poisson threshold = 3.151667e-08
# FDR tag threshold = 7.0
# number of putative peaks = 31345
#
# size of region used for local filtering = 10000
# Fold over local region required = 4.00
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 4647
#
# cmd = findPeaks posFile_89_90/ -style tss -o auto
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	focus ratio	findPeaks Score	Fold Change vs Local	p-value vs Local	Dispersion Ratio	Periodic Ratio
3-282	3	133483462	133483612	-	510.6	0.783	423.000000	831.09	0.00e+00	0.740741	0.780952
5-340	5	200826628	200826778	+	510.6	0.603	411.000000	565.85	0.00e+00	0.525547	0.666667
7-238	7	161732564	161732714	-	510.6	0.502	407.000000	1156.30	0.00e+00	0.418605	0.302222
9-179	9	148149510	148149660	+	510.6	0.761	405.000000	1208.86	0.00e+00	0.632099	0.181208
10-161	10	141461191	141461341	-	509.4	0.907	439.000000	260.09	0.00e+00	0.488550	0.666667
2-278	2	95798232	95798382	+	509.4	0.998	430.000000	42.11	0.00e+00	0.579208	0.000000
3-266	3	65488853	65489003	-	509.4	0.314	437.000000	449.65	0.00e+00	0.283887	0.589286
5-343	5	59299609	59299759	+	509.4	0.728	404.000000	71.12	0.00e+00	0.724566	0.234234
7-240	7	175393935	175394085	+	509.4	0.602	404.000000	167.91	0.00e+00	0.443069	0.391111
8-253	8	139474439	139474589	-	509.4	0.911	416.000000	680.24	0.00e+00	0.920398	0.656250
1-423	1	269424618	269424768	-	508.1	0.792	403.000000	148.67	0.00e+00	0.231959	0.375839
10-174	10	14979967	14980117	+	508.1	0.894	404.000000	1890.26	0.00e+00	0.823821	0.436620
2-299	2	188028372	188028522	+	508.1	0.901	403.000000	426.83	0.00e+00	0.352357	0.475096
3-295	3	49989964	49990114	+	508.1	0.995	404.000000	1392.82	0.00e+00	0.985112	0.666667
4-248	4	40420113	40420263	-	508.1	0.965	405.000000	1653.98	0.00e+00	0.957816	0.470588
4-251	4	236905975	236906125	+	508.1	0.495	403.000000	2940.41	0.00e+00	0.377171	0.239044
5-344	5	211599849	211599999	-	508.1	0.724	403.000000	297.34	0.00e+00	0.706767	0.452991
8-261	8	154002940	154003090	+	508.1	0.401	403.000000	3780.52	0.00e+00	0.277916	0.749141
2-301	2	2021835	2021985	-	506.8	0.988	402.000000	371.80	0.00e+00	1.000000	0.000000
2-300	2	192995016	192995166	+	506.8	0.918	403.000000	6599.50	0.00e+00	0.828358	0.869565
3-289	3	136292250	136292400	+	506.8	0.665	412.000000	488.85	0.00e+00	0.267003	0.601375
3-296	3	209179264	209179414	-	506.8	0.797	402.000000	4399.67	0.00e+00	0.574627	0.339181
4-250	4	178606754	178606904	+	506.8	0.896	403.000000	1552.82	0.00e+00	0.404040	0.627119
4-246	4	238771375	238771525	-	506.8	0.774	411.000000	109.99	0.00e+00	0.766169	0.574468
5-345	5	86181029	86181179	+	506.8	0.958	402.000000	2199.83	0.00e+00	0.539801	0.389189
8-260	8	78588233	78588383	+	506.8	0.377	405.000000	293.31	0.00e+00	0.437500	0.248366
1-425	1	212102643	212102793	-	505.6	0.779	401.000000	2194.36	0.00e+00	0.615000	0.519481
2-295	2	95799659	95799809	+	505.6	0.990	405.000000	41.60	0.00e+00	0.990025	0.500000
5-341	5	41225396	41225546	+	505.6	0.995	409.000000	822.89	0.00e+00	0.995012	0.500000
8-219	8	53337249	53337399	-	505.6	0.731	483.000000	230.99	0.00e+00	0.764045	0.404762
9-178	9	23552481	23552631	-	505.6	0.858	405.000000	398.97	0.00e+00	0.655860	0.826087
1-426	1	235258191	235258341	-	504.3	0.903	401.000000	2188.89	0.00e+00	0.567500	0.630058
10-157	10	133301167	133301317	-	504.3	0.494	446.000000	202.05	0.00e+00	0.475066	0.545000
2-303	2	202325376	202325526	+	504.3	0.354	400.000000	1545.10	0.00e+00	0.368146	0.599174
2-296	2	235377512	235377662	+	504.3	0.566	405.000000	2020.51	0.00e+00	0.295000	0.684397
5-336	5	25903223	25903373	-	504.3	0.945	415.000000	772.55	0.00e+00	0.650000	0.435714
5-346	5	180085953	180086103	-	504.3	0.825	401.000000	4377.78	0.00e+00	0.827500	0.217391
5-338	5	217656164	217656314	+	504.3	0.813	414.000000	208.47	0.00e+00	0.666667	0.792308
9-183	9	9653681	9653831	-	504.3	0.988	400.000000	5253.33	0.00e+00	0.531486	0.532258
1-325	1	25169982	25170132	-	503.0	0.613	523.000000	116.97	0.00e+00	0.572447	0.366667
10-167	10	85513873	85514023	-	503.0	0.918	426.000000	467.88	0.00e+00	0.884712	0.326087
5-342	5	56808992	56809142	-	503.0	0.913	407.000000	287.92	0.00e+00	0.636591	0.503448
6-234	6	136060551	136060701	+	503.0	0.440	406.000000	818.78	0.00e+00	0.411765	0.560870
2-304	2	1284207	1284357	-	501.8	0.618	398.000000	1537.37	0.00e+00	0.687307	0.702970
2-305	2	37082086	37082236	-	501.8	0.810	398.000000	2177.94	0.00e+00	0.816583	0.260274
2-297	2	225579473	225579623	-	501.8	0.632	404.000000	593.98	0.00e+00	0.632242	0.643836
4-252	4	240069349	240069499	-	501.8	0.614	400.000000	1451.96	0.00e+00	0.642857	0.355556
5-320	5	174672993	174673143	-	501.8	0.665	444.000000	155.57	0.00e+00	0.239316	0.659176
5-327	5	181052708	181052858	+	501.8	0.979	432.000000	533.37	0.00e+00	0.911839	0.914286
6-238	6	159314437	159314587	-	501.8	0.937	398.000000	5227.07	0.00e+00	0.929648	0.178571
9-182	9	24081036	24081186	-	501.8	0.340	401.000000	123.86	0.00e+00	0.296530	0.627803
9-174	9	150685273	150685423	+	501.8	0.912	412.000000	1045.41	0.00e+00	0.804511	0.474359
1-385	1	995204	995354	+	500.5	0.940	445.000000	123.55	0.00e+00	0.384224	0.599174
1-386	1	119222924	119223074	-	500.5	0.827	445.000000	133.69	0.00e+00	0.843590	0.377049
1-430	1	277913110	277913260	-	500.5	0.985	399.000000	1629.35	0.00e+00	0.889169	0.340909
3-297	3	21572948	21573098	-	500.5	0.902	401.000000	449.48	0.00e+00	0.790087	0.402778
3-291	3	195946220	195946370	+	500.5	0.839	407.000000	1133.46	0.00e+00	0.218673	0.232704
9-138	9	12576235	12576385	+	500.5	0.658	512.000000	111.41	0.00e+00	0.577011	0.538043
10-175	10	117348007	117348157	-	499.3	0.489	396.000000	76.04	0.00e+00	0.446970	0.150685
2-302	2	165623055	165623205	-	499.3	0.965	401.000000	634.24	0.00e+00	0.997475	1.000000
4-247	4	169993389	169993539	-	499.3	0.721	408.000000	214.91	0.00e+00	0.520202	0.436842
6-236	6	109709725	109709875	+	499.3	0.955	401.000000	1000.15	0.00e+00	0.954545	0.222222
6-240	6	110995528	110995678	-	499.3	0.957	396.000000	2000.31	0.00e+00	0.638889	0.734266
6-237	6	156939055	156939205	-	499.3	0.428	399.000000	254.94	0.00e+00	0.303030	0.648551
8-264	8	24435632	24435782	-	499.3	0.741	396.000000	13002.00	0.00e+00	0.605063	0.467949
9-163	9	115692430	115692580	+	499.3	0.975	437.000000	591.00	0.00e+00	0.489637	0.827411
9-185	9	119745051	119745201	+	499.3	0.975	396.000000	1529.65	0.00e+00	0.982323	1.000000
1-373	1	282608349	282608499	-	498.0	0.929	458.000000	153.48	0.00e+00	0.626404	0.308271
3-298	3	50611292	50611442	-	498.0	0.866	398.000000	121.78	0.00e+00	0.789873	0.144578
4-254	4	79784622	79784772	+	498.0	0.952	398.000000	1179.02	0.00e+00	0.954430	0.500000
5-347	5	204870734	204870884	-	498.0	0.884	399.000000	603.22	0.00e+00	0.928375	0.653846
1-431	1	2993636	2993786	-	496.7	0.982	398.000000	1617.04	0.00e+00	0.951777	0.578947
1-416	1	290377043	290377193	+	496.7	0.643	419.000000	226.95	0.00e+00	0.775385	0.493151
2-273	2	199560207	199560357	+	496.7	0.357	436.000000	340.43	0.00e+00	0.536709	0.453552
2-307	2	223959510	223959660	+	496.7	0.603	394.000000	1617.04	0.00e+00	0.530457	0.670270
7-242	7	13853458	13853608	+	496.7	0.749	394.000000	550.48	0.00e+00	0.765306	0.695652
8-262	8	3299153	3299303	-	496.7	0.876	399.000000	392.01	0.00e+00	0.878173	0.687500
1-432	1	219530924	219531074	-	495.5	0.911	397.000000	241.19	0.00e+00	0.580153	0.739394
10-178	10	141005990	141006140	-	495.5	0.563	393.000000	860.23	0.00e+00	0.577608	0.524096
2-308	2	81684002	81684152	+	495.5	0.931	393.000000	5161.40	0.00e+00	0.880407	0.404255
4-239	4	27123627	27123777	-	495.5	0.997	417.000000	44.42	0.00e+00	0.630573	0.784483
4-255	4	47587998	47588148	-	495.5	0.982	394.000000	160.29	0.00e+00	0.709924	0.877193
6-223	6	151319370	151319520	+	495.5	0.905	427.000000	245.78	0.00e+00	0.593350	0.421384
6-241	6	159785873	159786023	+	495.5	0.632	393.000000	2346.09	0.00e+00	0.621410	0.200000
1-435	1	12096492	12096642	+	494.2	0.962	395.000000	2340.12	0.00e+00	0.959184	0.250000
1-433	1	241559630	241559780	+	494.2	0.919	397.000000	572.03	0.00e+00	0.859694	0.290909
2-306	2	196869006	196869156	+	494.2	0.913	394.000000	1514.20	0.00e+00	0.340206	0.437500
3-300	3	8877333	8877483	+	494.2	0.804	392.000000	3677.33	0.00e+00	0.734694	0.528846
5-352	5	92223449	92223599	-	494.2	0.626	392.000000	953.38	0.00e+00	0.421189	0.473214
5-349	5	162094532	162094682	+	494.2	0.893	397.000000	1980.10	0.00e+00	0.400504	0.399160
6-242	6	166365803	166365953	+	494.2	0.718	392.000000	1838.67	0.00e+00	0.505102	0.690722
1-436	1	15726579	15726729	+	493.0	0.844	395.000000	885.37	0.00e+00	0.643038	0.730496
7-243	7	157914283	157914433	-	493.0	0.992	392.000000	276.08	0.00e+00	0.989770	0.500000
9-150	9	60840055	60840205	+	493.0	0.997	472.000000	279.08	0.00e+00	0.989822	0.750000
9-180	9	154003866	154004016	+	493.0	0.712	405.000000	503.44	0.00e+00	0.547315	0.237288
1-439	1	51531513	51531663	+	491.7	0.990	391.000000	1970.00	0.00e+00	0.992308	0.666667
1-324	1	245339844	245339994	-	491.7	0.859	525.000000	173.04	0.00e+00	0.864103	0.226415
3-293	3	58482448	58482598	+	491.7	0.977	405.000000	228.66	0.00e+00	0.910256	0.771429
4-253	4	49023457	49023607	-	491.7	0.565	398.000000	1347.89	0.00e+00	0.324742	0.534351
7-244	7	143857618	143857768	-	491.7	0.476	390.000000	50.22	0.00e+00	0.462916	0.447619
8-263	8	24342049	24342199	+	491.7	0.839	396.000000	355.69	0.00e+00	0.838875	0.269841
8-266	8	115006175	115006325	+	491.7	0.680	393.000000	1067.08	0.00e+00	0.652174	0.360294
9-186	9	130895889	130896039	+	491.7	0.962	393.000000	6402.50	0.00e+00	0.871795	0.260000
1-384	1	3074958	3075108	-	490.4	0.833	446.000000	119.37	0.00e+00	0.745501	0.373737
4-257	4	197895095	197895245	-	490.4	0.803	389.000000	1110.62	0.00e+00	0.670951	0.164062
5-353	5	70002488	70002638	+	490.4	0.856	391.000000	1419.13	0.00e+00	0.563584	0.417219
7-239	7	173490207	173490357	-	490.4	0.574	404.000000	121.06	0.00e+00	0.546196	0.574850
9-188	9	131842315	131842465	-	490.4	0.949	389.000000	3193.04	0.00e+00	0.843188	0.754098
1-442	1	58305823	58305973	-	489.2	0.933	388.000000	1959.90	0.00e+00	0.350515	0.611111
2-310	2	36710528	36710678	-	489.2	0.751	388.000000	299.75	0.00e+00	0.539216	0.872340
3-301	3	37865980	37866130	+	489.2	0.692	389.000000	1592.42	0.00e+00	0.439589	0.197248
4-260	4	155038282	155038432	-	489.2	0.995	388.000000	223.50	0.00e+00	0.907216	0.888889
5-354	5	202372017	202372167	-	489.2	0.342	389.000000	943.65	0.00e+00	0.325397	0.345098
7-245	7	77320304	77320454	+	489.2	0.964	388.000000	25478.67	0.00e+00	0.773196	0.727273
9-190	9	87402680	87402830	+	489.2	0.982	388.000000	592.53	0.00e+00	0.358247	0.823293
1-443	1	43137860	43138010	+	487.9	0.845	387.000000	3630.43	0.00e+00	0.452196	0.754717
10-179	10	4740969	4741119	-	487.9	0.956	390.000000	1694.20	0.00e+00	0.842377	0.032787
3-304	3	186496583	186496733	-	487.9	0.584	389.000000	635.32	0.00e+00	0.561358	0.755952
4-258	4	52156556	52156706	+	487.9	0.995	388.000000	8471.00	0.00e+00	0.981912	0.714286
1-398	1	298407327	298407477	-	486.7	0.933	436.000000	422.46	0.00e+00	0.306122	0.605042
2-269	2	71718367	71718517	-	486.7	0.938	440.000000	256.03	0.00e+00	0.852332	0.719298
9-193	9	107228691	107228841	+	486.7	0.680	386.000000	2304.30	0.00e+00	0.492228	0.382653
9-191	9	149282714	149282864	-	486.7	0.995	388.000000	874.05	0.00e+00	0.987047	0.400000
1-444	1	91197130	91197280	+	485.4	0.710	386.000000	105.78	0.00e+00	0.937716	0.444444
1-441	1	210888593	210888743	+	485.4	0.442	389.000000	1149.17	0.00e+00	0.435829	0.440758
1-418	1	299645352	299645502	-	485.4	0.980	413.000000	203.88	0.00e+00	0.661017	0.764286
10-180	10	120696032	120696182	-	485.4	0.992	388.000000	2106.81	0.00e+00	0.636637	0.520661
2-312	2	12905168	12905318	+	485.4	0.997	387.000000	1404.54	0.00e+00	0.823377	0.147059
3-306	3	6805884	6806034	-	485.4	0.917	387.000000	815.54	0.00e+00	0.919481	0.516129
5-350	5	182487832	182487982	-	485.4	0.622	396.000000	526.70	0.00e+00	0.682857	0.693694
6-243	6	35892940	35893090	+	485.4	0.987	390.000000	549.60	0.00e+00	0.935065	0.520000
9-192	9	143610258	143610408	-	485.4	0.997	387.000000	1149.17	0.00e+00	1.000000	0.000000
2-311	2	237182681	237182831	-	484.1	0.925	388.000000	969.85	0.00e+00	0.927083	0.107143
3-311	3	225185144	225185294	+	484.1	0.701	384.000000	6304.00	0.00e+00	0.294271	0.601476
4-256	4	54636489	54636639	-	484.1	0.889	389.000000	900.57	0.00e+00	0.880208	0.826087
6-247	6	158321123	158321273	-	484.1	0.795	384.000000	376.36	0.00e+00	0.700521	0.460870
9-196	9	148337831	148337981	-	484.1	0.977	384.000000	2521.60	0.00e+00	0.500000	0.505208
3-307	3	18228038	18228188	+	482.9	0.935	385.000000	1397.24	0.00e+00	0.942559	0.227273
3-303	3	128114753	128114903	+	482.9	0.971	389.000000	1571.90	0.00e+00	0.945170	0.190476
3-309	3	223646054	223646204	+	482.9	0.805	385.000000	158.18	0.00e+00	0.773087	0.313953
5-357	5	89194201	89194351	-	482.9	0.943	383.000000	226.58	0.00e+00	0.937337	0.666667
8-265	8	4111881	4112031	-	482.9	0.831	394.000000	483.66	0.00e+00	0.304348	0.562500
8-270	8	127020774	127020924	+	482.9	0.724	383.000000	1397.24	0.00e+00	0.483029	0.247475
1-446	1	63160646	63160796	-	481.6	0.606	383.000000	2280.42	0.00e+00	0.447644	0.962085
1-448	1	65093773	65093923	-	481.6	0.496	382.000000	8361.56	0.00e+00	0.497354	0.594737
1-424	1	275294139	275294289	-	481.6	0.872	403.000000	200.68	0.00e+00	0.881266	0.888889
2-315	2	84122455	84122605	-	481.6	0.990	382.000000	864.99	0.00e+00	0.986911	0.200000
3-302	3	124204124	124204274	+	481.6	0.373	389.000000	385.92	0.00e+00	0.329843	0.097656
3-299	3	196027734	196027884	+	481.6	0.932	394.000000	660.12	0.00e+00	0.871728	0.510204
4-262	4	3471798	3471948	-	481.6	0.593	382.000000	522.60	0.00e+00	0.568063	0.145455
4-263	4	208663232	208663382	-	481.6	0.825	382.000000	3135.58	0.00e+00	0.814136	0.760563
8-271	8	117350010	117350160	+	481.6	0.990	382.000000	4180.78	0.00e+00	0.965969	0.230769
8-272	8	144207853	144208003	-	481.6	0.888	382.000000	398.17	0.00e+00	0.916230	0.718750
9-184	9	28861960	28862110	-	481.6	0.786	399.000000	836.16	0.00e+00	0.540897	0.160920
1-450	1	17744903	17745053	+	480.4	0.830	381.000000	6254.75	0.00e+00	0.370079	0.316667
1-429	1	25427856	25428006	-	480.4	0.654	399.000000	367.93	0.00e+00	0.271739	0.559701
1-447	1	203630247	203630397	-	480.4	0.908	383.000000	1191.38	0.00e+00	0.837270	0.709677
1-449	1	228456936	228457086	+	480.4	0.966	382.000000	641.51	0.00e+00	0.700787	0.192982
2-314	2	50362463	50362613	-	480.4	0.487	382.000000	1924.54	0.00e+00	0.351706	0.453441
4-264	4	30226375	30226525	+	480.4	0.395	381.000000	2501.90	0.00e+00	0.401274	0.313830
5-355	5	31900940	31901090	+	480.4	0.979	387.000000	424.05	0.00e+00	0.942257	0.136364
5-358	5	121769628	121769778	+	480.4	0.979	383.000000	2084.92	0.00e+00	0.855643	0.127273
5-359	5	215703187	215703337	+	480.4	0.660	383.000000	66.54	0.00e+00	0.343832	0.652000
6-246	6	139584067	139584217	+	480.4	0.466	388.000000	454.89	0.00e+00	0.315364	0.602362
1-434	1	46066781	46066931	+	479.1	0.653	396.000000	1084.93	0.00e+00	0.355978	0.438819
3-315	3	39293010	39293160	+	479.1	0.635	380.000000	959.74	0.00e+00	0.434211	0.613953
3-305	3	165021230	165021380	-	479.1	0.961	388.000000	542.46	0.00e+00	0.963158	0.142857
1-438	1	296097450	296097600	+	477.8	0.963	392.000000	366.00	0.00e+00	0.424802	0.834862
3-313	3	187993808	187993958	-	477.8	0.537	383.000000	1555.48	0.00e+00	0.793774	0.245283
4-259	4	127878558	127878708	+	477.8	0.879	388.000000	239.30	0.00e+00	0.644986	0.435115
4-267	4	219677416	219677566	+	477.8	0.718	379.000000	3555.38	0.00e+00	0.662269	0.171875
5-361	5	179056256	179056406	+	477.8	0.984	379.000000	414.79	0.00e+00	0.336111	0.481172
8-267	8	113242155	113242305	-	477.8	0.974	389.000000	1244.38	0.00e+00	0.860158	0.735849
9-195	9	110273188	110273338	-	477.8	0.668	384.000000	1131.26	0.00e+00	0.696000	0.350877
10-181	10	24742541	24742691	-	476.6	0.923	379.000000	6205.50	0.00e+00	0.650794	0.037879
2-313	2	65813033	65813183	+	476.6	0.834	383.000000	1379.00	0.00e+00	0.873016	0.562500
3-287	3	173518665	173518815	-	476.6	0.736	416.000000	182.51	0.00e+00	0.919137	0.766667
4-265	4	17349450	17349600	+	476.6	0.770	380.000000	1079.22	0.00e+00	0.404762	0.675556
5-363	5	943633	943783	+	476.6	0.823	378.000000	2256.55	0.00e+00	0.828042	0.430769
6-245	6	161657511	161657661	-	476.6	0.908	389.000000	551.60	0.00e+00	0.912000	0.303030
7-241	7	124602807	124602957	+	476.6	0.438	402.000000	435.47	0.00e+00	0.450928	0.714976
8-275	8	88769862	88770012	-	476.6	0.718	378.000000	954.69	0.00e+00	0.513228	0.423913
8-276	8	148757830	148757980	-	476.6	0.997	378.000000	6205.50	0.00e+00	0.981481	0.428571
9-187	9	23538171	23538321	+	476.6	0.987	392.000000	11.94	4.62e-259	0.911215	0.473684
scaffold_285-1	scaffold_285	121	271	+	476.6	0.989	379.000000	8274.00	0.00e+00	0.973545	0.700000
1-427	1	262183069	262183219	+	475.3	0.955	401.000000	399.30	0.00e+00	0.864130	0.340000
2-279	2	6102898	6103048	+	475.3	0.524	428.000000	392.96	0.00e+00	0.548295	0.823899
4-261	4	3216430	3216580	-	475.3	0.778	382.000000	392.96	0.00e+00	0.484293	0.441624
5-362	5	185749044	185749194	-	475.3	0.899	379.000000	325.74	0.00e+00	0.901857	0.378378
6-249	6	28126587	28126737	+	475.3	0.759	380.000000	4951.27	0.00e+00	0.557029	0.203593
6-244	6	92978925	92979075	-	475.3	0.971	390.000000	193.41	0.00e+00	0.970822	0.636364
1-453	1	8108885	8109035	-	474.1	0.960	376.000000	8230.22	0.00e+00	0.997340	1.000000
1-452	1	231766121	231766271	-	474.1	0.907	378.000000	465.86	0.00e+00	0.473404	0.484848
2-316	2	22695138	22695288	-	474.1	0.772	377.000000	457.23	0.00e+00	0.770667	0.534884
3-317	3	8593873	8594023	+	474.1	0.491	376.000000	1073.51	0.00e+00	0.289894	0.558052
4-269	4	14367579	14367729	+	474.1	0.997	376.000000	1899.28	0.00e+00	0.784574	0.246914
4-270	4	163337469	163337619	+	474.1	0.533	376.000000	12345.33	0.00e+00	0.632997	0.137615
4-271	4	229181353	229181503	+	474.1	0.995	376.000000	2743.41	0.00e+00	0.827128	0.676923
5-360	5	107794836	107794986	+	474.1	0.915	380.000000	1122.30	0.00e+00	0.723404	0.567308
6-248	6	163632413	163632563	-	474.1	0.570	384.000000	418.49	0.00e+00	0.474667	0.654822
8-269	8	76747670	76747820	+	474.1	0.984	383.000000	2244.61	0.00e+00	0.816489	0.217391
1-455	1	227378864	227379014	-	472.8	0.351	376.000000	2052.08	0.00e+00	0.284946	0.274436
10-182	10	106454199	106454349	-	472.8	0.553	376.000000	1231.25	0.00e+00	0.675603	0.842975
2-317	2	2330959	2331109	+	472.8	0.944	376.000000	684.03	0.00e+00	0.296791	0.281369
2-298	2	142654496	142654646	-	472.8	0.992	403.000000	684.03	0.00e+00	0.491713	0.407609
3-310	3	224544292	224544442	+	472.8	0.556	385.000000	1539.06	0.00e+00	0.571429	0.397436
4-228	4	186220659	186220809	-	472.8	0.971	437.000000	111.93	0.00e+00	0.922667	0.655172
5-366	5	19069697	19069847	+	472.8	0.561	376.000000	153.91	0.00e+00	0.480000	0.333333
5-364	5	24175083	24175233	+	472.8	0.742	377.000000	631.41	0.00e+00	0.541333	0.726744
5-367	5	215538432	215538582	+	472.8	0.939	375.000000	20.22	0.00e+00	0.882667	0.477273
6-253	6	21940489	21940639	+	472.8	0.548	375.000000	4104.17	0.00e+00	0.390244	0.284444
6-251	6	104033019	104033169	-	472.8	0.987	377.000000	189.42	0.00e+00	0.618037	0.930556
6-254	6	146669644	146669794	+	472.8	0.795	375.000000	2736.11	0.00e+00	0.736000	0.272727
1-458	1	206784747	206784897	+	471.5	0.925	374.000000	2455.93	0.00e+00	0.895722	0.743590
2-318	2	225001747	225001897	+	471.5	0.792	375.000000	2455.93	0.00e+00	0.524064	0.067416
5-351	5	4665578	4665728	+	471.5	0.448	393.000000	272.88	0.00e+00	0.544803	0.433071
5-356	5	122638318	122638468	+	471.5	0.829	384.000000	127.91	0.00e+00	0.649733	0.259542
5-369	5	145565273	145565423	-	471.5	0.955	374.000000	682.20	0.00e+00	0.949198	0.631579
5-370	5	209742490	209742640	+	471.5	0.691	374.000000	1889.18	0.00e+00	0.673797	0.450820
7-246	7	19499930	19500080	-	471.5	0.797	379.000000	3069.92	0.00e+00	0.636364	0.102941
10-183	10	149181118	149181268	-	470.3	0.811	376.000000	189.87	0.00e+00	0.701613	0.774775
4-268	4	229708960	229709110	+	470.3	0.834	377.000000	1632.91	0.00e+00	0.532258	0.522989
6-255	6	158563368	158563518	+	470.3	0.444	373.000000	278.34	0.00e+00	0.677551	0.481013
8-252	8	67239315	67239465	+	470.3	0.746	416.000000	326.58	0.00e+00	0.798834	0.710145
1-428	1	16822386	16822536	+	469.0	0.942	399.000000	6.90	3.48e-176	0.965241	0.538462
1-459	1	234638298	234638448	+	469.0	0.997	373.000000	3053.50	0.00e+00	1.000000	0.000000
4-266	4	147249656	147249806	-	469.0	0.845	380.000000	1436.94	0.00e+00	0.344086	0.209016
4-273	4	239688323	239688473	-	469.0	0.539	374.000000	313.18	0.00e+00	0.555556	0.895161
5-365	5	68338509	68338659	-	469.0	0.989	377.000000	718.47	0.00e+00	0.870968	0.208333
6-252	6	166189612	166189762	-	469.0	0.917	377.000000	904.74	0.00e+00	0.815508	0.231884
8-273	8	171118353	171118503	-	469.0	0.981	380.000000	626.36	0.00e+00	0.951613	0.666667
8-278	8	171307970	171308120	+	469.0	0.973	376.000000	118.01	0.00e+00	0.649533	0.613333
1-460	1	39223970	39224120	-	467.7	0.328	372.000000	937.01	0.00e+00	0.275482	0.273764
5-371	5	74323923	74324073	-	467.7	0.763	372.000000	1874.03	0.00e+00	0.385915	0.839450
9-197	9	60951688	60951838	-	467.7	0.917	376.000000	1874.03	0.00e+00	0.919137	0.933333
1-463	1	103831905	103832055	+	466.5	0.695	370.000000	674.91	0.00e+00	0.591892	0.311258
1-464	1	165985231	165985381	+	466.5	0.625	370.000000	592.60	0.00e+00	0.459459	0.590000
2-319	2	150148215	150148365	+	466.5	0.272	371.000000	205.90	0.00e+00	0.266304	0.692593
4-274	4	81277999	81278149	-	466.5	0.348	373.000000	899.88	0.00e+00	0.460714	0.509934
4-277	4	199256094	199256244	-	466.5	0.601	370.000000	2429.67	0.00e+00	0.708108	0.120370
5-373	5	19474719	19474869	-	466.5	0.976	371.000000	12148.33	0.00e+00	0.932432	0.240000
6-250	6	16158607	16158757	-	466.5	0.377	379.000000	607.42	0.00e+00	0.405325	0.776119
6-256	6	161672694	161672844	+	466.5	0.957	372.000000	347.10	0.00e+00	0.894595	0.538462
7-249	7	6422915	6423065	+	466.5	0.493	371.000000	373.79	0.00e+00	0.535581	0.733871
8-284	8	4434490	4434640	-	466.5	0.736	372.000000	506.18	0.00e+00	0.732432	0.242424
9-199	9	135175491	135175641	+	466.5	0.901	371.000000	24296.67	0.00e+00	0.572973	0.544304
1-462	1	62533630	62533780	+	465.2	0.973	370.000000	3028.88	0.00e+00	0.518919	0.387640
1-457	1	107193006	107193156	+	465.2	0.924	374.000000	19.00	1.83e-322	0.970190	0.090909
2-321	2	38712419	38712569	-	465.2	0.703	370.000000	1009.62	0.00e+00	0.674797	0.583333
3-323	3	37676533	37676683	-	465.2	0.605	369.000000	4846.20	0.00e+00	0.308943	0.396078
3-312	3	133237033	133237183	-	465.2	0.365	383.000000	291.94	0.00e+00	0.242021	0.480702
3-325	3	229660082	229660232	+	465.2	0.659	369.000000	24231.00	0.00e+00	0.617886	0.794326
