# HOMER Peaks
# Peak finding parameters:
# tag directory = posFile_91_92/
#
# total peaks = 27084
# peak size = 150
# peaks found separately for each strand
# minimum distance between peaks = 300
# fragment length = 0
# genome size = 2000000000
# Total tags = 5988795.0
# Total tags in peaks = 5289437.0
# Approximate IP efficiency = 88.32%
# tags per bp = 0.002994
# expected tags per peak = 0.225
# maximum tags considered per bp = 0.0
# effective number of tags used for normalization = 10000000.0
# Peaks have been centered at maximum tag pile-up
# FDR rate threshold = 0.001000000
# FDR effective poisson threshold = 1.470486e-07
# FDR tag threshold = 6.0
# number of putative peaks = 34369
#
# size of region used for local filtering = 10000
# Fold over local region required = 4.00
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 7285
#
# cmd = findPeaks posFile_91_92/ -style tss -o auto
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	focus ratio	findPeaks Score	Fold Change vs Local	p-value vs Local	Dispersion Ratio	Periodic Ratio
7-316	7	988019	988169	+	375.7	0.783	225.000000	1343.18	0.00e+00	0.240000	0.502924
8-344	8	151201905	151202055	-	375.7	0.540	256.000000	278.77	0.00e+00	0.751152	0.611111
8-382	8	158938364	158938514	-	375.7	0.899	226.000000	410.42	0.00e+00	0.804444	0.772727
9-249	9	121070648	121070798	-	375.7	0.916	255.000000	321.20	0.00e+00	0.924107	0.117647
1-623	1	2542438	2542588	-	374.0	0.609	229.000000	253.61	0.00e+00	0.525114	0.471154
1-630	1	251444066	251444216	+	374.0	0.542	227.000000	127.91	0.00e+00	0.706250	0.404255
10-249	10	99487918	99488068	+	374.0	0.889	228.000000	774.18	0.00e+00	0.888393	0.280000
2-433	2	5929697	5929847	+	374.0	0.849	225.000000	7354.67	0.00e+00	0.852679	0.181818
2-437	2	218301418	218301568	+	374.0	0.564	224.000000	459.67	0.00e+00	0.468750	0.336134
3-404	3	1613816	1613966	-	374.0	0.680	226.000000	2101.33	0.00e+00	0.316964	0.470588
3-402	3	2001530	2001680	+	374.0	0.924	227.000000	639.54	0.00e+00	0.727679	0.147541
3-364	3	58905900	58906050	-	374.0	0.700	242.000000	4.32	1.05e-69	0.201681	0.373684
4-360	4	2629732	2629882	-	374.0	0.947	225.000000	249.31	0.00e+00	0.933036	0.333333
5-467	5	3196233	3196383	+	374.0	0.818	225.000000	387.09	0.00e+00	0.346847	0.365517
5-469	5	6882546	6882696	-	374.0	0.511	225.000000	300.19	0.00e+00	0.178571	0.173913
5-453	5	19702601	19702751	-	374.0	0.982	235.000000	544.79	0.00e+00	0.245370	0.705521
5-473	5	209497556	209497706	+	374.0	0.942	224.000000	29418.67	0.00e+00	0.758929	0.314815
6-323	6	14562233	14562383	-	374.0	0.588	225.000000	490.31	0.00e+00	0.542222	0.398058
6-317	6	144152836	144152986	-	374.0	0.351	230.000000	73.55	0.00e+00	0.318386	0.440789
8-386	8	19369354	19369504	-	374.0	0.764	224.000000	29418.67	0.00e+00	0.767857	1.000000
9-278	9	142308063	142308213	+	374.0	0.753	228.000000	134.95	0.00e+00	0.763636	0.346154
scaffold_463-1	scaffold_463	23	173	+	374.0	0.924	229.000000	1050.67	0.00e+00	0.924107	0.764706
1-578	1	17713223	17713373	+	372.4	0.951	246.000000	271.18	0.00e+00	0.607930	0.910112
1-562	1	96319372	96319522	-	372.4	0.973	253.000000	366.09	0.00e+00	0.847534	0.735294
1-523	1	197301349	197301499	+	372.4	0.996	271.000000	157.46	0.00e+00	0.965909	0.000000
10-256	10	4678847	4678997	-	372.4	0.741	223.000000	178.58	0.00e+00	0.757848	0.981481
2-438	2	41652558	41652708	+	372.4	0.746	223.000000	4881.22	0.00e+00	0.632287	0.463415
3-409	3	224076817	224076967	+	372.4	0.929	225.000000	138.15	0.00e+00	0.443946	0.524194
4-364	4	160486899	160487049	+	372.4	0.929	223.000000	2091.95	0.00e+00	0.883408	0.346154
4-365	4	239693172	239693322	-	372.4	0.982	223.000000	93.87	0.00e+00	0.883408	0.307692
5-472	5	151926193	151926343	-	372.4	0.915	224.000000	443.75	0.00e+00	0.946188	0.666667
6-327	6	84685004	84685154	+	372.4	0.964	223.000000	915.23	0.00e+00	0.760181	0.415094
6-325	6	163617828	163617978	+	372.4	0.808	225.000000	697.32	0.00e+00	0.552381	0.414894
7-321	7	81286819	81286969	+	372.4	0.871	223.000000	1464.37	0.00e+00	0.847534	0.176471
7-320	7	174719026	174719176	+	372.4	0.714	224.000000	1126.44	0.00e+00	0.672646	0.726027
8-384	8	41387574	41387724	-	372.4	0.688	225.000000	1830.46	0.00e+00	0.500000	0.169643
8-367	8	95858793	95858943	-	372.4	0.955	235.000000	504.95	0.00e+00	0.437500	0.626984
8-389	8	168794632	168794782	+	372.4	0.571	224.000000	488.12	0.00e+00	0.562212	0.663158
8-390	8	173958427	173958577	-	372.4	0.777	224.000000	1331.24	0.00e+00	0.777251	0.702128
9-277	9	134195728	134195878	-	372.4	0.455	229.000000	252.48	0.00e+00	0.219178	0.444444
1-639	1	26037553	26037703	+	370.7	0.341	223.000000	633.83	0.00e+00	0.331839	0.610738
1-643	1	206554965	206555115	+	370.7	0.695	222.000000	285.84	0.00e+00	0.279279	0.425000
1-636	1	235923426	235923576	-	370.7	0.493	225.000000	316.91	0.00e+00	0.594595	0.966667
1-632	1	240554582	240554732	-	370.7	0.314	226.000000	323.96	0.00e+00	0.323232	0.514925
1-631	1	284083692	284083842	-	370.7	0.861	227.000000	169.51	0.00e+00	0.450450	0.532787
2-431	2	186233894	186234044	-	370.7	0.471	227.000000	583.12	0.00e+00	0.444444	0.475000
3-411	3	154668510	154668660	+	370.7	0.933	223.000000	1214.83	0.00e+00	0.573991	0.147368
3-405	3	178459810	178459960	-	370.7	0.964	226.000000	303.71	0.00e+00	0.981982	1.000000
3-362	3	222814302	222814452	+	370.7	0.713	243.000000	255.75	0.00e+00	0.519048	0.831683
4-349	4	1300701	1300851	-	370.7	0.277	230.000000	24.88	1.30e-219	0.307292	0.721805
4-335	4	18698914	18699064	+	370.7	0.946	241.000000	175.64	0.00e+00	0.727273	0.466667
4-363	4	70866199	70866349	+	370.7	0.933	224.000000	470.26	0.00e+00	0.310000	0.326087
6-328	6	3047064	3047214	-	370.7	0.798	222.000000	323.96	0.00e+00	0.955307	0.125000
6-329	6	8148816	8148966	-	370.7	0.964	222.000000	255.75	0.00e+00	0.334862	0.400000
8-380	8	1342775	1342925	+	370.7	0.700	226.000000	728.90	0.00e+00	0.581081	0.677419
8-392	8	69273732	69273882	+	370.7	0.987	222.000000	1121.38	0.00e+00	0.990991	0.500000
1-648	1	227126282	227126432	-	369.0	0.964	221.000000	1814.04	0.00e+00	0.678733	0.661972
1-625	1	262451756	262451906	+	369.0	0.786	229.000000	403.12	0.00e+00	0.527174	0.390805
2-426	2	18423826	18423976	-	369.0	0.473	228.000000	315.49	0.00e+00	0.304933	0.329032
2-436	2	114883987	114884137	-	369.0	0.378	224.000000	659.65	0.00e+00	0.345745	0.186992
2-443	2	153720124	153720274	+	369.0	0.928	221.000000	403.12	0.00e+00	0.844037	0.558824
2-444	2	194485989	194486139	+	369.0	0.856	221.000000	725.62	0.00e+00	0.592760	0.544444
3-412	3	176578735	176578885	-	369.0	0.735	223.000000	345.53	0.00e+00	0.657658	0.592105
5-468	5	6339663	6339813	-	369.0	0.959	225.000000	1116.33	0.00e+00	0.963801	0.500000
5-476	5	39480463	39480613	-	369.0	0.973	221.000000	763.81	0.00e+00	0.760181	0.000000
5-478	5	78938561	78938711	+	369.0	0.459	221.000000	1319.30	0.00e+00	0.395455	0.774436
5-479	5	173855537	173855687	-	369.0	0.977	221.000000	230.35	0.00e+00	0.215686	0.587500
6-330	6	144916495	144916645	-	369.0	0.942	221.000000	453.51	0.00e+00	0.832215	0.600000
7-288	7	16344470	16344620	+	369.0	0.806	257.000000	204.40	0.00e+00	0.280543	0.320755
8-387	8	141446094	141446244	+	369.0	0.883	224.000000	174.85	0.00e+00	0.877828	0.296296
9-285	9	23552480	23552630	-	369.0	0.815	223.000000	279.08	0.00e+00	0.665158	0.229730
9-290	9	120334080	120334230	+	369.0	0.847	221.000000	268.75	0.00e+00	0.746606	0.214286
9-291	9	141200846	141200996	+	369.0	0.905	221.000000	806.24	0.00e+00	0.905028	0.823529
1-650	1	680455	680605	-	367.4	0.973	220.000000	2063.81	0.00e+00	0.799087	0.681818
1-642	1	13688083	13688233	-	367.4	0.977	222.000000	498.16	0.00e+00	0.990909	0.500000
1-640	1	51011369	51011519	+	367.4	0.665	223.000000	95.04	0.00e+00	0.269406	0.256250
1-647	1	219421832	219421982	+	367.4	0.914	221.000000	802.59	0.00e+00	0.830275	0.648649
1-641	1	255041348	255041498	+	367.4	0.299	223.000000	1805.83	0.00e+00	0.331818	0.482993
1-627	1	286245782	286245932	-	367.4	0.637	229.000000	253.45	0.00e+00	0.308756	0.493333
10-261	10	1134964	1135114	+	367.4	0.552	221.000000	272.58	0.00e+00	0.490826	0.486486
10-262	10	37953947	37954097	-	367.4	0.788	221.000000	1111.28	0.00e+00	0.288557	0.230769
10-265	10	42865668	42865818	+	367.4	0.941	220.000000	2889.33	0.00e+00	0.950000	0.454545
10-257	10	67775537	67775687	-	367.4	0.493	223.000000	294.83	0.00e+00	0.621005	0.530120
2-418	2	197037973	197038123	-	367.4	0.973	233.000000	656.67	0.00e+00	0.735426	0.288136
3-390	3	72946351	72946501	-	367.4	0.426	230.000000	437.78	0.00e+00	0.377451	0.251969
3-386	3	166735120	166735270	-	367.4	0.846	232.000000	143.04	0.00e+00	0.828829	0.578947
3-400	3	210135022	210135172	-	367.4	0.765	229.000000	136.29	0.00e+00	0.788018	0.108696
4-370	4	196723370	196723520	-	367.4	0.389	220.000000	1031.90	0.00e+00	0.388128	0.716418
5-471	5	6694344	6694494	+	367.4	0.738	224.000000	47.68	5.60e-278	0.654028	0.287671
5-457	5	58635005	58635155	-	367.4	0.518	233.000000	437.78	0.00e+00	0.532407	0.584158
6-313	6	104889981	104890131	-	367.4	0.928	231.000000	182.87	0.00e+00	0.634518	0.541667
7-326	7	106986530	106986680	-	367.4	0.837	220.000000	760.35	0.00e+00	0.800000	0.750000
7-327	7	140747780	140747930	-	367.4	0.896	220.000000	1605.19	0.00e+00	0.913636	0.368421
7-306	7	173326214	173326364	-	367.4	0.932	236.000000	155.34	0.00e+00	0.909502	0.600000
8-391	8	20706770	20706920	-	367.4	0.873	222.000000	229.31	0.00e+00	0.695455	0.656716
8-385	8	65803708	65803858	+	367.4	0.937	225.000000	802.59	0.00e+00	0.927273	1.000000
9-287	9	46584185	46584335	+	367.4	0.977	222.000000	1031.90	0.00e+00	0.940909	0.615385
9-294	9	142728666	142728816	-	367.4	0.706	220.000000	555.64	0.00e+00	0.669725	0.333333
9-281	9	143586261	143586411	+	367.4	0.986	226.000000	136.29	0.00e+00	0.909091	0.450000
9-288	9	146797918	146798068	-	367.4	0.977	222.000000	481.56	0.00e+00	0.445455	0.745902
scaffold_309-1	scaffold_309	92	242	+	367.4	0.575	234.000000	229.31	0.00e+00	0.620513	0.459459
1-652	1	17510378	17510528	-	365.7	0.991	219.000000	14381.00	0.00e+00	0.657534	0.880000
1-501	1	62347160	62347310	-	365.7	0.810	279.000000	121.87	0.00e+00	0.315271	0.410072
1-620	1	103324874	103325024	-	365.7	0.805	231.000000	194.34	0.00e+00	0.940909	0.692308
10-254	10	20724347	20724497	-	365.7	0.909	225.000000	305.98	0.00e+00	0.251163	0.546584
10-259	10	144108752	144108902	+	365.7	0.923	223.000000	46.09	1.42e-273	0.922374	0.764706
2-440	2	16230697	16230847	+	365.7	0.777	222.000000	1307.36	0.00e+00	0.707763	0.171875
3-382	3	32033209	32033359	-	365.7	0.593	234.000000	342.40	0.00e+00	0.420091	0.519685
3-366	3	57674277	57674427	+	365.7	0.518	241.000000	194.34	0.00e+00	0.373737	0.572581
3-415	3	176726451	176726601	-	365.7	0.986	219.000000	175.38	0.00e+00	0.744292	0.071429
3-358	3	191738674	191738824	+	365.7	0.809	244.000000	350.76	0.00e+00	0.838710	0.285714
4-371	4	77899449	77899599	+	365.7	0.793	219.000000	326.84	0.00e+00	0.502283	0.293578
5-458	5	155564761	155564911	+	365.7	0.936	233.000000	312.63	0.00e+00	0.748858	0.563636
5-475	5	200707915	200708065	-	365.7	0.855	223.000000	177.54	0.00e+00	0.995434	1.000000
7-325	7	2878104	2878254	-	365.7	0.959	220.000000	228.27	0.00e+00	0.958904	0.777778
9-286	9	112664676	112664826	-	365.7	0.591	223.000000	719.05	0.00e+00	0.488584	0.375000
9-296	9	156130776	156130926	+	365.7	0.941	219.000000	4793.67	0.00e+00	0.634703	0.525000
1-645	1	28201684	28201834	+	364.0	0.703	221.000000	1192.94	0.00e+00	0.245455	0.415663
10-263	10	1158471	1158621	-	364.0	0.909	220.000000	477.18	0.00e+00	0.459091	0.512605
10-269	10	38923027	38923177	+	364.0	0.377	219.000000	1022.52	0.00e+00	0.428571	0.423913
10-270	10	149187507	149187657	-	364.0	0.164	219.000000	91.18	0.00e+00	0.300000	0.654762
2-446	2	19250921	19251071	-	364.0	0.941	219.000000	176.73	0.00e+00	0.940367	0.307692
2-434	2	56943142	56943292	-	364.0	0.726	225.000000	715.77	0.00e+00	0.564220	0.484211
2-450	2	196734442	196734592	-	364.0	0.950	218.000000	753.44	0.00e+00	0.462963	0.155172
3-389	3	39820066	39820216	+	364.0	0.603	230.000000	477.18	0.00e+00	0.136986	0.587302
5-477	5	55421402	55421552	+	364.0	0.763	221.000000	265.10	0.00e+00	0.769585	0.980000
5-481	5	210919030	210919180	-	364.0	0.968	218.000000	100.81	0.00e+00	0.669725	0.138889
6-331	6	56264140	56264290	-	364.0	0.548	220.000000	265.10	0.00e+00	0.884793	0.840000
6-333	6	94881004	94881154	-	364.0	0.658	219.000000	753.44	0.00e+00	0.660550	0.891892
6-326	6	156592894	156593044	-	364.0	0.694	224.000000	318.12	0.00e+00	0.716981	0.183333
7-319	7	163028688	163028838	-	364.0	0.795	224.000000	220.24	0.00e+00	0.981651	0.500000
8-396	8	56731780	56731930	+	364.0	0.758	218.000000	493.63	0.00e+00	0.761468	1.000000
8-393	8	88769862	88770012	-	364.0	0.686	221.000000	681.68	0.00e+00	0.513636	0.495327
8-388	8	163727617	163727767	-	364.0	0.991	224.000000	376.72	0.00e+00	0.927602	0.187500
9-284	9	16736787	16736937	-	364.0	0.982	223.000000	270.10	0.00e+00	0.788018	0.217391
9-292	9	26833617	26833767	+	364.0	0.954	220.000000	127.82	0.00e+00	0.958716	0.444444
9-265	9	92263577	92263727	-	364.0	0.877	240.000000	93.56	0.00e+00	0.698565	0.365079
9-295	9	149436965	149437115	-	364.0	0.639	220.000000	106.04	0.00e+00	0.418605	0.632000
1-654	1	43137860	43138010	+	362.3	0.812	218.000000	4749.89	0.00e+00	0.486239	0.741071
1-656	1	142742295	142742445	-	362.3	0.702	218.000000	7124.83	0.00e+00	0.700935	0.671875
1-638	1	289545207	289545357	+	362.3	0.896	224.000000	407.13	0.00e+00	0.622642	0.550000
1-661	1	299049116	299049266	-	362.3	0.872	217.000000	949.98	0.00e+00	0.769585	0.860000
10-268	10	126302996	126303146	+	362.3	0.694	220.000000	268.86	0.00e+00	0.336406	0.493056
2-452	2	131156717	131156867	-	362.3	0.495	217.000000	838.22	0.00e+00	0.534562	0.346535
2-448	2	216012697	216012847	-	362.3	0.601	219.000000	2849.93	0.00e+00	0.479263	0.230088
4-351	4	4871690	4871840	-	362.3	0.578	230.000000	71.61	6.92e-312	0.812500	0.703704
5-483	5	87150387	87150537	+	362.3	0.982	217.000000	491.37	0.00e+00	0.935484	0.500000
7-313	7	124602836	124602986	+	362.3	0.766	227.000000	316.66	0.00e+00	0.214286	0.400000
8-379	8	853837	853987	-	362.3	0.940	226.000000	1424.97	0.00e+00	0.948837	0.545455
9-279	9	24169536	24169686	-	362.3	0.516	227.000000	527.77	0.00e+00	0.366667	0.436090
1-579	1	81117667	81117817	-	360.7	0.991	245.000000	278.12	0.00e+00	0.981481	0.250000
1-662	1	104616817	104616967	+	360.7	0.986	216.000000	506.57	0.00e+00	0.976852	0.400000
1-664	1	253570723	253570873	-	360.7	0.825	216.000000	49.94	3.16e-277	0.277778	0.500000
1-660	1	286928915	286929065	+	360.7	0.359	217.000000	383.35	0.00e+00	0.439815	0.462810
10-271	10	10608872	10609022	+	360.7	0.986	217.000000	1289.45	0.00e+00	0.972222	0.833333
10-255	10	78392253	78392403	-	360.7	0.725	224.000000	117.22	0.00e+00	0.388350	0.626984
10-273	10	86999304	86999454	+	360.7	0.428	216.000000	9.75	1.13e-131	0.348259	0.519084
10-229	10	98702884	98703034	+	360.7	0.963	241.000000	253.29	0.00e+00	0.369295	0.138158
2-442	2	114530417	114530567	+	360.7	0.475	221.000000	675.43	0.00e+00	0.447489	0.611570
3-387	3	91374261	91374411	-	360.7	0.618	231.000000	157.60	0.00e+00	0.451456	0.433628
3-410	3	111568473	111568623	+	360.7	0.567	224.000000	443.25	0.00e+00	0.342593	0.345070
3-422	3	204437825	204437975	-	360.7	0.982	216.000000	4728.00	0.00e+00	0.763889	0.823529
5-480	5	52424648	52424798	-	360.7	0.917	218.000000	886.50	0.00e+00	0.750000	0.537037
6-335	6	55299538	55299688	-	360.7	0.848	216.000000	489.10	0.00e+00	0.819444	0.589744
6-336	6	109274381	109274531	-	360.7	0.959	216.000000	675.43	0.00e+00	0.661836	0.657143
6-319	6	124334599	124334749	-	360.7	0.516	228.000000	363.69	0.00e+00	0.344186	0.347518
7-322	7	23699339	23699489	+	360.7	0.659	222.000000	945.60	0.00e+00	0.331658	0.759398
7-333	7	153745022	153745172	+	360.7	0.986	216.000000	1289.45	0.00e+00	0.632558	0.278481
7-323	7	173881488	173881638	-	360.7	0.857	222.000000	244.55	0.00e+00	0.488889	0.402174
8-395	8	122280808	122280958	+	360.7	0.931	219.000000	834.35	0.00e+00	0.939535	0.769231
9-298	9	126453659	126453809	+	360.7	0.742	218.000000	1576.00	0.00e+00	0.638889	0.333333
9-302	9	151539065	151539215	+	360.7	0.770	217.000000	214.91	0.00e+00	0.569444	0.215054
1-644	1	8270321	8270471	-	359.0	0.921	221.000000	107.77	0.00e+00	0.609302	0.511905
1-666	1	21376666	21376816	+	359.0	0.343	215.000000	441.20	0.00e+00	0.340102	0.569231
1-668	1	227316124	227316274	-	359.0	0.884	215.000000	522.90	0.00e+00	0.604651	0.541176
1-663	1	231151922	231152072	+	359.0	0.968	216.000000	4706.11	0.00e+00	0.976744	0.600000
10-272	10	10825081	10825231	+	359.0	0.727	217.000000	2823.67	0.00e+00	0.586047	0.494382
2-415	2	204284944	204285094	+	359.0	0.745	235.000000	336.15	0.00e+00	0.733645	0.421053
3-421	3	86727718	86727868	+	359.0	0.852	216.000000	455.43	0.00e+00	0.813953	0.325000
3-419	3	128928179	128928329	+	359.0	0.852	218.000000	1008.45	0.00e+00	0.448113	0.341880
5-474	5	163778540	163778690	+	359.0	0.912	223.000000	1008.45	0.00e+00	0.916279	0.555556
6-337	6	2392039	2392189	+	359.0	0.301	215.000000	415.25	0.00e+00	0.336735	0.353846
6-306	6	167955031	167955181	-	359.0	0.435	240.000000	176.48	0.00e+00	0.388128	0.507463
7-334	7	173320716	173320866	-	359.0	0.718	216.000000	160.44	0.00e+00	0.711628	0.725806
8-400	8	154002940	154003090	+	359.0	0.528	215.000000	2353.06	0.00e+00	0.274419	0.762821
9-300	9	29416228	29416378	+	359.0	0.944	217.000000	86.62	0.00e+00	0.939535	0.692308
9-304	9	63934118	63934268	-	359.0	0.884	215.000000	415.25	0.00e+00	0.241706	0.131250
9-305	9	116380464	116380614	-	359.0	0.931	215.000000	588.26	0.00e+00	0.711628	0.129032
1-672	1	198252746	198252896	+	357.3	0.870	214.000000	439.15	0.00e+00	0.622642	0.625000
10-267	10	92845026	92845176	-	357.3	0.535	220.000000	1277.52	0.00e+00	0.303738	0.456376
10-242	10	106862604	106862754	-	357.3	0.986	231.000000	234.21	0.00e+00	0.845411	0.343750
2-445	2	10021108	10021258	-	357.3	0.606	220.000000	610.99	0.00e+00	0.658879	0.616438
3-331	3	129590120	129590270	-	357.3	0.870	263.000000	93.06	0.00e+00	0.489627	0.447154
3-423	3	223646054	223646204	+	357.3	0.837	214.000000	439.15	0.00e+00	0.816901	0.512821
4-366	4	3053086	3053236	-	357.3	0.888	222.000000	82.66	8.94e-321	0.962617	0.250000
4-375	4	15037817	15037967	+	357.3	0.856	215.000000	453.31	0.00e+00	0.358586	0.385827
4-373	4	163233334	163233484	-	357.3	0.995	218.000000	143.39	0.00e+00	0.875676	0.608696
4-379	4	234958767	234958917	+	357.3	0.981	214.000000	342.75	0.00e+00	0.985981	0.333333
5-485	5	83593277	83593427	+	357.3	0.972	215.000000	360.32	0.00e+00	0.440860	0.807692
6-334	6	7149406	7149556	+	357.3	0.814	216.000000	878.29	0.00e+00	0.615023	0.390244
6-338	6	129657568	129657718	-	357.3	0.967	215.000000	501.88	0.00e+00	0.878505	0.307692
6-332	6	142753449	142753599	-	357.3	0.454	220.000000	342.75	0.00e+00	0.480198	0.371429
7-300	7	8709059	8709209	-	357.3	0.693	244.000000	63.88	3.84e-297	0.753695	0.340000
8-402	8	23771983	23772133	+	357.3	0.930	214.000000	1277.52	0.00e+00	0.290909	0.367521
8-394	8	139474439	139474589	-	357.3	0.814	221.000000	501.88	0.00e+00	0.817757	0.435897
9-299	9	28623662	28623812	+	357.3	0.512	217.000000	97.59	0.00e+00	0.502415	0.427184
1-658	1	35941472	35941622	-	355.7	0.710	217.000000	451.19	0.00e+00	0.375587	0.699248
1-671	1	54122752	54122902	+	355.7	0.888	214.000000	109.27	0.00e+00	0.868545	0.178571
1-673	1	227378864	227379014	-	355.7	0.215	214.000000	537.96	0.00e+00	0.197183	0.304094
1-653	1	275058698	275058848	-	355.7	0.790	219.000000	134.49	0.00e+00	0.483254	0.648148
10-274	10	120303229	120303379	-	355.7	0.748	213.000000	482.31	0.00e+00	0.516432	0.747573
10-275	10	127361205	127361355	+	355.7	0.514	213.000000	822.76	0.00e+00	0.478873	0.819820
2-457	2	2550544	2550694	+	355.7	0.872	213.000000	157.16	0.00e+00	0.643192	0.065789
2-458	2	41634962	41635112	+	355.7	0.416	213.000000	1271.55	0.00e+00	0.395833	0.293103
2-361	2	203616567	203616717	-	355.7	0.519	267.000000	119.55	0.00e+00	0.361702	0.808333
3-398	3	171491901	171492051	-	355.7	0.369	229.000000	279.74	0.00e+00	0.349345	0.503356
4-381	4	79188806	79188956	-	355.7	0.991	213.000000	128.32	0.00e+00	0.394958	0.208333
4-382	4	223560238	223560388	-	355.7	0.617	213.000000	1271.55	0.00e+00	0.586538	0.418605
4-377	4	235806778	235806928	+	355.7	0.463	215.000000	699.35	0.00e+00	0.488152	0.231481
5-487	5	31202543	31202693	-	355.7	0.879	213.000000	1998.14	0.00e+00	0.654762	0.482759
5-488	5	64389300	64389450	-	355.7	0.374	213.000000	451.19	0.00e+00	0.347418	0.395683
7-336	7	115159069	115159219	+	355.7	0.670	213.000000	777.06	0.00e+00	0.488263	0.284404
8-401	8	13804276	13804426	-	355.7	0.813	214.000000	218.55	0.00e+00	0.474820	0.493151
8-405	8	62345113	62345263	-	355.7	0.939	213.000000	777.06	0.00e+00	0.920188	0.647059
8-403	8	167538595	167538745	+	355.7	0.977	214.000000	1271.55	0.00e+00	0.370892	0.858209
9-307	9	90601499	90601649	+	355.7	0.561	213.000000	518.04	0.00e+00	0.460094	0.243478
scaffold_23-1	scaffold_23	281	431	+	355.7	0.995	216.000000	1165.58	0.00e+00	0.915493	0.055556
1-669	1	9574947	9575097	+	354.0	0.967	214.000000	1740.17	0.00e+00	0.962264	0.375000
1-677	1	57563516	57563666	+	354.0	0.906	212.000000	2784.27	0.00e+00	0.811321	0.650000
1-678	1	221440539	221440689	-	354.0	0.995	212.000000	27842.67	0.00e+00	1.000000	0.000000
10-279	10	141790579	141790729	-	354.0	0.991	212.000000	2784.27	0.00e+00	0.971698	0.166667
10-276	10	142212832	142212982	-	354.0	0.840	213.000000	1988.76	0.00e+00	0.811321	0.225000
3-424	3	25223976	25224126	+	354.0	0.986	212.000000	2320.22	0.00e+00	0.990566	0.500000
3-360	3	146693091	146693241	-	354.0	0.763	243.000000	151.32	0.00e+00	0.754630	0.339623
3-428	3	206848178	206848328	+	354.0	0.592	212.000000	632.79	0.00e+00	0.595238	0.094118
4-378	4	198957560	198957710	-	354.0	0.878	214.000000	253.12	0.00e+00	0.553333	0.119403
5-490	5	1901931	1902081	-	354.0	0.831	212.000000	515.60	0.00e+00	0.393782	0.290598
5-489	5	162722205	162722355	-	354.0	0.592	213.000000	397.75	0.00e+00	0.462264	0.903509
6-324	6	148442314	148442464	-	354.0	0.972	225.000000	397.75	0.00e+00	0.672986	0.347826
7-324	7	175910389	175910539	-	354.0	0.934	222.000000	580.06	0.00e+00	0.980861	0.750000
8-404	8	43027987	43028137	+	354.0	0.453	213.000000	818.90	0.00e+00	0.562914	0.424242
8-397	8	72494603	72494753	+	354.0	0.934	218.000000	773.41	0.00e+00	0.947619	0.363636
8-406	8	142697018	142697168	-	354.0	0.676	213.000000	732.70	0.00e+00	0.561321	0.860215
10-266	10	60096674	60096824	-	352.3	0.524	220.000000	288.66	0.00e+00	0.261307	0.319728
2-454	2	18168328	18168478	+	352.3	0.673	215.000000	395.88	0.00e+00	0.533679	0.711111
2-461	2	27008027	27008177	+	352.3	0.363	211.000000	243.08	0.00e+00	0.245989	0.460993
2-463	2	27746537	27746687	+	352.3	0.906	211.000000	1065.82	0.00e+00	0.919431	0.117647
2-455	2	170471876	170472026	-	352.3	0.863	214.000000	419.87	0.00e+00	0.394231	0.452381
2-459	2	177200622	177200772	+	352.3	0.524	213.000000	461.86	0.00e+00	0.573099	0.821918
3-426	3	157619974	157620124	-	352.3	0.962	212.000000	577.32	0.00e+00	0.919431	0.588235
3-406	3	198209527	198209677	+	352.3	0.972	226.000000	432.99	0.00e+00	0.371069	0.740000
4-385	4	103157318	103157468	-	352.3	0.854	211.000000	2309.28	0.00e+00	0.492891	0.439252
4-386	4	191534496	191534646	+	352.3	0.995	211.000000	1731.96	0.00e+00	1.000000	0.000000
