# HOMER Peaks
# Peak finding parameters:
# tag directory = tagDir_root/
#
# total peaks = 6689
# peak size = 150
# peaks found separately for each strand
# minimum distance between peaks = 300
# fragment length = 0
# genome size = 2000000000
# Total tags = 206252.0
# Total tags in peaks = 173087.0
# Approximate IP efficiency = 83.92%
# tags per bp = 0.000103
# expected tags per peak = 0.008
# maximum tags considered per bp = 0.0
# effective number of tags used for normalization = 10000000.0
# Peaks have been centered at maximum tag pile-up
# FDR rate threshold = 0.001000000
# FDR effective poisson threshold = 7.666873e-08
# FDR tag threshold = 3.0
# number of putative peaks = 7029
#
# size of region used for local filtering = 10000
# Fold over local region required = 4.00
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 340
#
# cmd = findPeaks tagDir_root/ -style tss -o auto
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	focus ratio	findPeaks Score	Fold Change vs Local	p-value vs Local	Dispersion Ratio	Periodic Ratio
4-117	4	5421589	5421739	+	678.8	0.933	14.000000	1838.67	2.51e-41	1.000000	0.000000
4-118	4	7993641	7993791	+	678.8	0.933	14.000000	919.33	4.08e-37	1.000000	0.000000
4-107	4	11932046	11932196	-	678.8	0.400	16.000000	131.33	2.52e-25	0.500000	0.833333
4-119	4	26427000	26427150	-	678.8	0.933	14.000000	306.44	1.89e-30	1.000000	0.000000
4-120	4	32527712	32527862	+	678.8	0.867	14.000000	1838.67	2.51e-41	0.714286	0.250000
4-121	4	44611078	44611228	-	678.8	0.933	14.000000	1838.67	2.51e-41	1.000000	0.000000
4-122	4	45874598	45874748	-	678.8	0.933	14.000000	1838.67	2.51e-41	1.000000	0.000000
4-123	4	49152337	49152487	+	678.8	0.800	14.000000	76.61	4.43e-22	0.785714	0.333333
4-125	4	107714824	107714974	+	678.8	0.933	14.000000	1838.67	2.51e-41	1.000000	0.000000
4-126	4	123667452	123667602	-	678.8	0.933	14.000000	1838.67	2.51e-41	1.000000	0.000000
4-127	4	153654869	153655019	+	678.8	0.800	14.000000	39.97	3.38e-18	0.500000	0.285714
4-128	4	159596323	159596473	+	678.8	0.933	14.000000	1838.67	2.51e-41	1.000000	0.000000
4-129	4	166899566	166899716	+	678.8	0.933	14.000000	459.67	6.58e-33	0.857143	1.000000
4-130	4	183380299	183380449	+	678.8	0.933	14.000000	229.83	1.05e-28	0.928571	1.000000
4-131	4	184104142	184104292	-	678.8	0.933	14.000000	1838.67	2.51e-41	1.000000	0.000000
4-132	4	184816369	184816519	-	678.8	0.933	14.000000	1838.67	2.51e-41	1.000000	0.000000
4-133	4	198257518	198257668	-	678.8	0.933	14.000000	183.87	2.34e-27	0.700000	1.000000
4-134	4	236255090	236255240	+	678.8	0.933	14.000000	1838.67	2.51e-41	1.000000	0.000000
5-135	5	25485006	25485156	+	678.8	0.933	14.000000	1838.67	2.51e-41	1.000000	0.000000
5-138	5	168509358	168509508	-	678.8	0.933	14.000000	1838.67	2.51e-41	1.000000	0.000000
5-132	5	186728119	186728269	-	678.8	0.933	15.000000	19.99	3.90e-14	0.666667	1.000000
5-139	5	189872744	189872894	+	678.8	0.667	14.000000	1838.67	2.51e-41	0.714286	0.250000
5-140	5	202001658	202001808	+	678.8	0.933	14.000000	1838.67	2.51e-41	1.000000	0.000000
5-141	5	211233173	211233323	-	678.8	0.933	14.000000	306.44	1.89e-30	1.000000	0.000000
6-102	6	34890351	34890501	-	678.8	0.533	14.000000	76.61	4.43e-22	0.666667	0.500000
6-103	6	65430255	65430405	+	678.8	0.933	14.000000	1838.67	2.51e-41	1.000000	0.000000
6-99	6	126329462	126329612	+	678.8	0.600	15.000000	919.33	4.08e-37	0.571429	0.166667
6-104	6	130602000	130602150	+	678.8	0.933	14.000000	1838.67	2.51e-41	1.000000	0.000000
6-63	6	132410729	132410879	-	678.8	0.933	20.000000	153.22	2.96e-26	1.000000	0.000000
6-105	6	138381717	138381867	-	678.8	0.933	14.000000	1838.67	2.51e-41	1.000000	0.000000
6-106	6	149281023	149281173	-	678.8	0.867	14.000000	1838.67	2.51e-41	0.928571	0.000000
6-107	6	168169190	168169340	+	678.8	0.933	14.000000	1838.67	2.51e-41	1.000000	0.000000
7-108	7	2137586	2137736	+	678.8	0.667	14.000000	183.87	2.34e-27	0.571429	0.166667
7-97	7	8065014	8065164	-	678.8	0.200	16.000000	229.83	1.05e-28	0.200000	0.750000
7-109	7	130970609	130970759	+	678.8	0.933	14.000000	459.67	6.58e-33	1.000000	0.000000
7-110	7	147615948	147616098	-	678.8	0.933	14.000000	1838.67	2.51e-41	1.000000	0.000000
7-111	7	168019717	168019867	+	678.8	0.800	14.000000	459.67	6.58e-33	0.857143	0.500000
8-97	8	18375059	18375209	-	678.8	0.933	14.000000	1838.67	2.51e-41	1.000000	0.000000
8-98	8	19572396	19572546	-	678.8	0.933	14.000000	1838.67	2.51e-41	1.000000	0.000000
8-99	8	62178858	62179008	+	678.8	0.933	14.000000	131.33	2.52e-25	1.000000	0.000000
8-100	8	63528590	63528740	+	678.8	0.933	14.000000	1838.67	2.51e-41	1.000000	0.000000
8-101	8	95163040	95163190	-	678.8	0.933	14.000000	229.83	1.05e-28	1.000000	0.000000
9-92	9	3657291	3657441	+	678.8	0.933	14.000000	1838.67	2.51e-41	1.000000	0.000000
9-93	9	18320959	18321109	-	678.8	0.933	14.000000	1838.67	2.51e-41	1.000000	0.000000
9-94	9	30265366	30265516	+	678.8	0.933	14.000000	1838.67	2.51e-41	1.000000	0.000000
9-95	9	50384268	50384418	-	678.8	0.933	14.000000	1838.67	2.51e-41	1.000000	0.000000
9-97	9	141694977	141695127	-	678.8	0.933	14.000000	919.33	4.08e-37	1.000000	0.000000
9-98	9	149282004	149282154	+	678.8	0.875	14.000000	919.33	4.08e-37	1.000000	0.000000
9-99	9	149931229	149931379	-	678.8	0.933	14.000000	919.33	4.08e-37	1.000000	0.000000
9-100	9	151928786	151928936	+	678.8	0.933	14.000000	306.44	1.89e-30	1.000000	0.000000
9-101	9	154363253	154363403	-	678.8	0.733	14.000000	1838.67	2.51e-41	0.857143	0.000000
1-220	1	39118030	39118180	-	630.3	0.933	13.000000	106.71	1.85e-22	1.000000	0.000000
1-221	1	40234844	40234994	+	630.3	0.929	13.000000	1707.33	4.61e-38	1.000000	0.000000
1-222	1	65068375	65068525	-	630.3	0.929	13.000000	1707.33	4.61e-38	1.000000	0.000000
1-223	1	119402733	119402883	-	630.3	0.929	13.000000	1707.33	4.61e-38	1.000000	0.000000
1-224	1	150906900	150907050	+	630.3	0.929	13.000000	1707.33	4.61e-38	1.000000	0.000000
1-225	1	176123208	176123358	-	630.3	0.929	13.000000	426.83	3.02e-30	1.000000	0.000000
1-226	1	186756410	186756560	+	630.3	0.929	13.000000	1707.33	4.61e-38	1.000000	0.000000
1-227	1	197295659	197295809	+	630.3	0.933	13.000000	426.83	3.02e-30	1.000000	0.000000
1-228	1	204739871	204740021	+	630.3	0.929	13.000000	426.83	3.02e-30	1.000000	0.000000
1-229	1	208340669	208340819	+	630.3	0.929	13.000000	170.73	4.30e-25	1.000000	0.000000
1-230	1	212865746	212865896	+	630.3	0.929	13.000000	853.67	3.75e-34	1.000000	0.000000
1-211	1	232240021	232240171	+	630.3	0.929	14.000000	142.28	4.53e-24	1.000000	0.000000
1-231	1	238023106	238023256	+	630.3	0.929	13.000000	1707.33	4.61e-38	0.692308	0.000000
1-232	1	245370912	245371062	+	630.3	0.929	13.000000	1707.33	4.61e-38	1.000000	0.000000
1-233	1	263448163	263448313	+	630.3	0.929	13.000000	1707.33	4.61e-38	1.000000	0.000000
10-81	10	14310045	14310195	-	630.3	0.929	13.000000	1707.33	4.61e-38	1.000000	0.000000
10-82	10	20715171	20715321	-	630.3	0.929	13.000000	77.61	1.11e-20	1.000000	0.000000
10-83	10	89835448	89835598	-	630.3	0.929	13.000000	1707.33	4.61e-38	1.000000	0.000000
10-84	10	98868752	98868902	+	630.3	0.929	13.000000	1707.33	4.61e-38	1.000000	0.000000
10-85	10	113731050	113731200	-	630.3	0.857	13.000000	50.22	2.91e-18	0.923077	0.000000
10-86	10	113734608	113734758	-	630.3	0.929	13.000000	50.22	2.91e-18	1.000000	0.000000
10-87	10	121535580	121535730	-	630.3	0.929	13.000000	142.28	4.53e-24	1.000000	0.000000
10-88	10	128016418	128016568	+	630.3	0.929	13.000000	1707.33	4.61e-38	1.000000	0.000000
2-142	2	6642956	6643106	-	630.3	0.929	13.000000	106.71	1.85e-22	0.538462	1.000000
2-143	2	17726159	17726309	-	630.3	0.929	13.000000	1707.33	4.61e-38	1.000000	0.000000
2-144	2	45825270	45825420	-	630.3	0.929	13.000000	53.35	1.34e-18	1.000000	0.000000
2-145	2	46590602	46590752	+	630.3	0.929	13.000000	1707.33	4.61e-38	1.000000	0.000000
2-146	2	152669788	152669938	+	630.3	0.929	13.000000	853.67	3.75e-34	1.000000	0.000000
2-147	2	189018658	189018808	-	630.3	0.929	13.000000	213.42	2.40e-26	1.000000	0.000000
2-148	2	209196736	209196886	-	630.3	0.929	13.000000	1707.33	4.61e-38	0.923077	1.000000
2-149	2	218785287	218785437	-	630.3	0.929	13.000000	1707.33	4.61e-38	1.000000	0.000000
2-150	2	226871767	226871917	+	630.3	0.357	13.000000	65.67	9.45e-20	0.833333	0.000000
2-151	2	236270553	236270703	-	630.3	0.929	13.000000	1707.33	4.61e-38	1.000000	0.000000
3-130	3	36593342	36593492	-	630.3	0.357	13.000000	213.42	2.40e-26	0.307692	0.222222
3-131	3	149285525	149285675	-	630.3	0.929	13.000000	1707.33	4.61e-38	1.000000	0.000000
3-135	3	189659015	189659165	-	630.3	0.929	13.000000	426.83	3.02e-30	1.000000	0.000000
3-136	3	194996460	194996610	+	630.3	0.929	13.000000	1707.33	4.61e-38	1.000000	0.000000
3-137	3	195166592	195166742	+	630.3	0.929	13.000000	853.67	3.75e-34	1.000000	0.000000
3-126	3	201086312	201086462	+	630.3	0.786	14.000000	213.42	2.40e-26	0.846154	1.000000
4-135	4	17257045	17257195	+	630.3	0.929	13.000000	106.71	1.85e-22	0.923077	0.000000
4-136	4	21843501	21843651	+	630.3	0.929	13.000000	1707.33	4.61e-38	1.000000	0.000000
4-137	4	31643250	31643400	+	630.3	0.929	13.000000	1707.33	4.61e-38	1.000000	0.000000
4-138	4	61740992	61741142	-	630.3	0.929	13.000000	1707.33	4.61e-38	1.000000	0.000000
4-139	4	73394225	73394375	+	630.3	0.929	13.000000	170.73	4.30e-25	1.000000	0.000000
4-140	4	82197697	82197847	-	630.3	0.929	13.000000	1707.33	4.61e-38	1.000000	0.000000
4-141	4	107579232	107579382	+	630.3	0.929	13.000000	1707.33	4.61e-38	1.000000	0.000000
4-142	4	155860494	155860644	+	630.3	0.929	13.000000	1707.33	4.61e-38	1.000000	0.000000
4-143	4	186457517	186457667	+	630.3	0.929	13.000000	426.83	3.02e-30	1.000000	0.000000
4-144	4	203306810	203306960	+	630.3	0.929	13.000000	77.61	1.11e-20	0.923077	1.000000
4-145	4	215898975	215899125	+	630.3	0.929	13.000000	1707.33	4.61e-38	1.000000	0.000000
4-146	4	226862233	226862383	+	630.3	0.929	13.000000	1707.33	4.61e-38	1.000000	0.000000
4-147	4	238631028	238631178	+	630.3	0.929	13.000000	1707.33	4.61e-38	1.000000	0.000000
4-148	4	241365528	241365678	-	630.3	0.929	13.000000	1707.33	4.61e-38	1.000000	0.000000
5-142	5	4689829	4689979	+	630.3	0.929	13.000000	1707.33	4.61e-38	1.000000	0.000000
5-97	5	9626911	9627061	+	630.3	0.929	19.000000	42.68	2.30e-17	1.000000	0.000000
5-143	5	19816533	19816683	-	630.3	0.929	13.000000	1707.33	4.61e-38	1.000000	0.000000
5-144	5	20932203	20932353	-	630.3	0.929	13.000000	426.83	3.02e-30	1.000000	0.000000
5-145	5	39699154	39699304	-	630.3	0.929	13.000000	426.83	3.02e-30	0.923077	1.000000
5-146	5	60807931	60808081	-	630.3	0.929	13.000000	213.42	2.40e-26	0.923077	0.000000
5-147	5	87452662	87452812	+	630.3	0.857	13.000000	853.67	3.75e-34	0.384615	0.500000
5-149	5	112789653	112789803	+	630.3	0.929	13.000000	1707.33	4.61e-38	1.000000	0.000000
5-150	5	140975005	140975155	-	630.3	0.929	13.000000	1707.33	4.61e-38	1.000000	0.000000
5-151	5	146875187	146875337	+	630.3	0.929	13.000000	1707.33	4.61e-38	1.000000	0.000000
5-136	5	161952080	161952230	+	630.3	0.929	14.000000	853.67	3.75e-34	1.000000	0.000000
5-152	5	214216539	214216689	+	630.3	0.929	13.000000	4.40	1.38e-05	1.000000	0.000000
6-108	6	703634	703784	+	630.3	0.929	13.000000	1707.33	4.61e-38	1.000000	0.000000
6-109	6	6186559	6186709	+	630.3	0.857	13.000000	170.73	4.30e-25	0.923077	0.000000
6-110	6	35090680	35090830	+	630.3	0.929	13.000000	853.67	3.75e-34	1.000000	0.000000
6-111	6	96421939	96422089	+	630.3	0.929	13.000000	1707.33	4.61e-38	1.000000	0.000000
6-112	6	119620667	119620817	+	630.3	0.929	13.000000	1707.33	4.61e-38	1.000000	0.000000
6-114	6	141605732	141605882	-	630.3	0.214	13.000000	77.61	1.11e-20	0.333333	0.666667
6-115	6	163697711	163697861	+	630.3	0.929	13.000000	853.67	3.75e-34	1.000000	0.000000
6-116	6	164382770	164382920	+	630.3	0.929	13.000000	853.67	3.75e-34	1.000000	0.000000
7-112	7	8907431	8907581	-	630.3	0.929	13.000000	1707.33	4.61e-38	1.000000	0.000000
7-113	7	18983984	18984134	-	630.3	0.929	13.000000	1707.33	4.61e-38	1.000000	0.000000
7-114	7	24707283	24707433	-	630.3	0.929	13.000000	1707.33	4.61e-38	1.000000	0.000000
7-115	7	45573532	45573682	+	630.3	0.929	13.000000	1707.33	4.61e-38	1.000000	0.000000
7-116	7	54743477	54743627	-	630.3	0.929	13.000000	1707.33	4.61e-38	1.000000	0.000000
7-117	7	74960646	74960796	+	630.3	0.929	13.000000	1707.33	4.61e-38	1.000000	0.000000
7-118	7	95934036	95934186	-	630.3	0.929	13.000000	1707.33	4.61e-38	1.000000	0.000000
7-106	7	143857861	143858011	-	630.3	0.929	15.000000	213.42	2.40e-26	1.000000	0.000000
7-119	7	161334504	161334654	+	630.3	0.929	13.000000	1707.33	4.61e-38	1.000000	0.000000
7-120	7	162126292	162126442	-	630.3	0.929	13.000000	853.67	3.75e-34	1.000000	0.000000
7-123	7	169232177	169232327	-	630.3	0.929	13.000000	1707.33	4.61e-38	1.000000	0.000000
8-102	8	18614915	18615065	+	630.3	0.929	13.000000	426.83	3.02e-30	1.000000	0.000000
8-103	8	24535137	24535287	+	630.3	0.929	13.000000	853.67	3.75e-34	1.000000	0.000000
8-104	8	42021291	42021441	-	630.3	0.357	13.000000	426.83	3.02e-30	0.461538	0.428571
8-106	8	55452060	55452210	+	630.3	0.929	13.000000	284.56	5.79e-28	0.461538	0.571429
8-108	8	84132422	84132572	-	630.3	0.929	13.000000	1707.33	4.61e-38	1.000000	0.000000
8-110	8	114974004	114974154	-	630.3	0.929	13.000000	1707.33	4.61e-38	1.000000	0.000000
8-111	8	122421874	122422024	-	630.3	0.929	13.000000	1707.33	4.61e-38	1.000000	0.000000
8-113	8	153937008	153937158	-	630.3	0.786	13.000000	284.56	5.79e-28	0.846154	1.000000
9-102	9	9726770	9726920	-	630.3	0.929	13.000000	1707.33	4.61e-38	1.000000	0.000000
9-103	9	15621396	15621546	+	630.3	0.929	13.000000	50.22	2.91e-18	1.000000	0.000000
9-104	9	124852182	124852332	+	630.3	0.929	13.000000	1707.33	4.61e-38	1.000000	0.000000
9-106	9	141799758	141799908	-	630.3	0.929	13.000000	85.37	3.27e-21	1.000000	0.000000
9-107	9	142919499	142919649	-	630.3	0.929	13.000000	853.67	3.75e-34	1.000000	0.000000
9-108	9	156043981	156044131	-	630.3	0.929	13.000000	1707.33	4.61e-38	1.000000	0.000000
1-219	1	17519677	17519827	-	581.8	0.385	13.000000	394.00	1.29e-27	0.750000	0.000000
1-234	1	41484794	41484944	+	581.8	0.923	12.000000	1576.00	7.87e-35	1.000000	0.000000
1-235	1	48210063	48210213	+	581.8	0.923	12.000000	1576.00	7.87e-35	1.000000	0.000000
1-236	1	129274482	129274632	-	581.8	0.923	12.000000	788.00	3.20e-31	1.000000	0.000000
1-237	1	155420933	155421083	-	581.8	0.923	12.000000	1576.00	7.87e-35	1.000000	0.000000
1-238	1	157418438	157418588	-	581.8	0.923	12.000000	1576.00	7.87e-35	1.000000	0.000000
1-207	1	184732911	184733061	-	581.8	0.562	14.000000	60.62	6.21e-18	0.416667	0.428571
1-240	1	248514967	248515117	+	581.8	0.923	12.000000	1576.00	7.87e-35	1.000000	0.000000
1-241	1	273852350	273852500	-	581.8	0.923	12.000000	1576.00	7.87e-35	1.000000	0.000000
10-89	10	6071177	6071327	-	581.8	0.923	12.000000	394.00	1.29e-27	1.000000	0.000000
10-90	10	82351272	82351422	+	581.8	0.923	12.000000	1576.00	7.87e-35	1.000000	0.000000
10-91	10	111262357	111262507	-	581.8	0.923	12.000000	262.67	1.65e-25	0.750000	1.000000
10-93	10	137229908	137230058	+	581.8	0.923	12.000000	262.67	1.65e-25	0.916667	0.000000
10-95	10	145010302	145010452	-	581.8	0.923	12.000000	1576.00	7.87e-35	1.000000	0.000000
10-96	10	146236743	146236893	-	581.8	0.923	12.000000	788.00	3.20e-31	0.916667	1.000000
10-97	10	147325589	147325739	+	581.8	0.923	12.000000	1576.00	7.87e-35	1.000000	0.000000
2-152	2	5521092	5521242	+	581.8	0.923	12.000000	788.00	3.20e-31	0.916667	0.000000
2-153	2	9448436	9448586	-	581.8	0.923	12.000000	157.60	7.35e-23	1.000000	0.000000
2-154	2	20288594	20288744	+	581.8	0.923	12.000000	788.00	3.20e-31	1.000000	0.000000
2-155	2	25232265	25232415	+	581.8	0.692	12.000000	1576.00	7.87e-35	0.750000	0.000000
2-157	2	30910257	30910407	-	581.8	0.923	12.000000	1576.00	7.87e-35	1.000000	0.000000
2-158	2	32900917	32901067	+	581.8	0.923	12.000000	1576.00	7.87e-35	1.000000	0.000000
2-159	2	79921873	79922023	+	581.8	0.923	12.000000	1576.00	7.87e-35	1.000000	0.000000
2-160	2	83277999	83278149	-	581.8	0.923	12.000000	788.00	3.20e-31	1.000000	0.000000
2-162	2	188330515	188330665	+	581.8	0.923	12.000000	1576.00	7.87e-35	1.000000	0.000000
2-163	2	199560286	199560436	-	581.8	0.923	12.000000	1576.00	7.87e-35	1.000000	0.000000
2-164	2	204979618	204979768	-	581.8	0.923	12.000000	1576.00	7.87e-35	1.000000	0.000000
2-165	2	206720298	206720448	-	581.8	0.769	12.000000	43.78	2.86e-16	0.666667	0.750000
3-138	3	8536422	8536572	+	581.8	0.846	12.000000	1576.00	7.87e-35	0.916667	0.000000
3-139	3	19007922	19008072	-	581.8	0.923	12.000000	1576.00	7.87e-35	1.000000	0.000000
3-140	3	91009418	91009568	+	581.8	0.923	12.000000	1576.00	7.87e-35	1.000000	0.000000
3-141	3	93909817	93909967	-	581.8	0.923	12.000000	1576.00	7.87e-35	1.000000	0.000000
3-142	3	101274837	101274987	-	581.8	0.923	12.000000	788.00	3.20e-31	0.916667	1.000000
3-143	3	113319445	113319595	+	581.8	0.923	12.000000	1576.00	7.87e-35	1.000000	0.000000
3-144	3	126481161	126481311	+	581.8	0.400	12.000000	112.57	4.04e-21	0.454545	0.166667
3-145	3	128930772	128930922	+	581.8	0.923	12.000000	1576.00	7.87e-35	1.000000	0.000000
3-146	3	129982077	129982227	+	581.8	0.923	12.000000	1576.00	7.87e-35	1.000000	0.000000
3-132	3	168879246	168879396	+	581.8	0.385	13.000000	7.96	7.20e-08	0.416667	0.285714
3-147	3	169778050	169778200	-	581.8	0.923	12.000000	788.00	3.20e-31	1.000000	0.000000
3-148	3	172672585	172672735	-	581.8	0.923	12.000000	394.00	1.29e-27	1.000000	0.000000
3-149	3	173520190	173520340	-	581.8	0.923	12.000000	788.00	3.20e-31	1.000000	0.000000
3-134	3	179837537	179837687	+	581.8	0.923	13.000000	394.00	1.29e-27	1.000000	0.000000
3-150	3	189405617	189405767	+	581.8	0.923	12.000000	788.00	3.20e-31	1.000000	0.000000
3-151	3	196268351	196268501	+	581.8	0.923	12.000000	1576.00	7.87e-35	1.000000	0.000000
3-152	3	204150057	204150207	-	581.8	0.615	12.000000	157.60	7.35e-23	0.800000	0.000000
3-153	3	209314888	209315038	-	581.8	0.923	12.000000	1576.00	7.87e-35	1.000000	0.000000
4-149	4	11427533	11427683	+	581.8	0.923	12.000000	1576.00	7.87e-35	1.000000	0.000000
4-150	4	11662517	11662667	-	581.8	0.923	12.000000	788.00	3.20e-31	1.000000	0.000000
4-151	4	14973222	14973372	-	581.8	0.923	12.000000	1576.00	7.87e-35	0.833333	1.000000
4-152	4	103006287	103006437	+	581.8	0.923	12.000000	1576.00	7.87e-35	1.000000	0.000000
4-153	4	131058540	131058690	-	581.8	0.923	12.000000	157.60	7.35e-23	1.000000	0.000000
4-154	4	145842455	145842605	-	581.8	0.923	12.000000	1576.00	7.87e-35	1.000000	0.000000
4-155	4	173746946	173747096	+	581.8	0.923	12.000000	788.00	3.20e-31	1.000000	0.000000
4-156	4	179647334	179647484	-	581.8	0.923	12.000000	1576.00	7.87e-35	1.000000	0.000000
4-157	4	232266759	232266909	-	581.8	0.923	12.000000	1576.00	7.87e-35	0.916667	1.000000
5-153	5	3142214	3142364	+	581.8	0.923	12.000000	1576.00	7.87e-35	1.000000	0.000000
5-154	5	13054513	13054663	-	581.8	0.923	12.000000	1576.00	7.87e-35	1.000000	0.000000
5-155	5	13593995	13594145	+	581.8	0.923	12.000000	1576.00	7.87e-35	1.000000	0.000000
5-156	5	22311008	22311158	+	581.8	0.923	12.000000	1576.00	7.87e-35	1.000000	0.000000
5-157	5	27825799	27825949	+	581.8	0.923	12.000000	1576.00	7.87e-35	1.000000	0.000000
5-158	5	88242247	88242397	-	581.8	0.923	12.000000	1576.00	7.87e-35	1.000000	0.000000
5-148	5	89193695	89193845	-	581.8	0.692	13.000000	39.40	9.81e-16	0.818182	0.000000
5-159	5	149803416	149803566	+	581.8	0.923	12.000000	1576.00	7.87e-35	1.000000	0.000000
5-137	5	167625396	167625546	-	581.8	0.923	14.000000	157.60	7.35e-23	1.000000	0.000000
5-160	5	198102447	198102597	-	581.8	0.923	12.000000	1576.00	7.87e-35	1.000000	0.000000
5-161	5	205984624	205984774	-	581.8	0.846	12.000000	788.00	3.20e-31	0.916667	1.000000
5-162	5	208948203	208948353	+	581.8	0.923	12.000000	1576.00	7.87e-35	1.000000	0.000000
5-163	5	209313169	209313319	-	581.8	0.923	12.000000	394.00	1.29e-27	1.000000	0.000000
5-164	5	216749322	216749472	-	581.8	0.923	12.000000	788.00	3.20e-31	0.750000	1.000000
6-117	6	42890006	42890156	+	581.8	0.923	12.000000	1576.00	7.87e-35	1.000000	0.000000
6-118	6	60920863	60921013	+	581.8	0.769	12.000000	1576.00	7.87e-35	0.833333	0.000000
6-119	6	85683081	85683231	-	581.8	0.846	12.000000	262.67	1.65e-25	0.500000	0.333333
6-120	6	90211489	90211639	-	581.8	0.923	12.000000	1576.00	7.87e-35	1.000000	0.000000
6-121	6	115121752	115121902	+	581.8	0.923	12.000000	788.00	3.20e-31	1.000000	0.000000
6-113	6	140863708	140863858	-	581.8	0.923	13.000000	788.00	3.20e-31	1.000000	0.000000
6-122	6	152481336	152481486	-	581.8	0.615	12.000000	788.00	3.20e-31	0.583333	1.000000
6-123	6	160804493	160804643	-	581.8	0.923	12.000000	1576.00	7.87e-35	1.000000	0.000000
6-124	6	162075372	162075522	-	581.8	0.923	12.000000	788.00	3.20e-31	1.000000	0.000000
6-125	6	164751280	164751430	+	581.8	0.923	12.000000	788.00	3.20e-31	0.583333	0.200000
6-126	6	168171849	168171999	-	581.8	0.923	12.000000	788.00	3.20e-31	1.000000	0.000000
7-124	7	39240383	39240533	-	581.8	0.923	12.000000	788.00	3.20e-31	1.000000	0.000000
7-125	7	99233550	99233700	+	581.8	0.923	12.000000	197.00	5.13e-24	0.916667	1.000000
7-126	7	119183369	119183519	-	581.8	0.923	12.000000	1576.00	7.87e-35	1.000000	0.000000
7-127	7	142892233	142892383	+	581.8	0.923	12.000000	1576.00	7.87e-35	1.000000	0.000000
7-128	7	147131631	147131781	-	581.8	0.923	12.000000	1576.00	7.87e-35	1.000000	0.000000
7-88	7	155997032	155997182	+	581.8	0.923	18.000000	87.56	8.00e-20	1.000000	0.000000
7-129	7	161658749	161658899	+	581.8	0.923	12.000000	98.50	1.98e-20	1.000000	0.000000
7-130	7	165793795	165793945	-	581.8	0.923	12.000000	1576.00	7.87e-35	1.000000	0.000000
7-131	7	166410445	166410595	+	581.8	0.923	12.000000	788.00	3.20e-31	1.000000	0.000000
8-116	8	46794189	46794339	-	581.8	0.923	12.000000	1576.00	7.87e-35	1.000000	0.000000
8-117	8	48117134	48117284	+	581.8	0.923	12.000000	1576.00	7.87e-35	1.000000	0.000000
8-118	8	65298421	65298571	+	581.8	0.923	12.000000	1576.00	7.87e-35	1.000000	0.000000
8-119	8	69024271	69024421	-	581.8	0.923	12.000000	1576.00	7.87e-35	1.000000	0.000000
8-107	8	72148078	72148228	-	581.8	0.231	13.000000	394.00	1.29e-27	0.250000	0.555556
8-120	8	98054719	98054869	+	581.8	0.923	12.000000	1576.00	7.87e-35	1.000000	0.000000
8-109	8	98512907	98513057	+	581.8	0.923	13.000000	394.00	1.29e-27	1.000000	0.000000
8-121	8	100751561	100751711	-	581.8	0.923	12.000000	1576.00	7.87e-35	1.000000	0.000000
8-122	8	110675050	110675200	-	581.8	0.923	12.000000	1576.00	7.87e-35	1.000000	0.000000
8-123	8	120102669	120102819	+	581.8	0.923	12.000000	1576.00	7.87e-35	1.000000	0.000000
8-124	8	122989930	122990080	+	581.8	0.923	12.000000	1576.00	7.87e-35	1.000000	0.000000
8-126	8	171316001	171316151	-	581.8	0.923	12.000000	1576.00	7.87e-35	0.400000	0.333333
8-127	8	172619990	172620140	-	581.8	0.923	12.000000	788.00	3.20e-31	1.000000	0.000000
9-109	9	11537582	11537732	-	581.8	0.769	12.000000	394.00	1.29e-27	0.583333	0.600000
9-110	9	38604143	38604293	-	581.8	0.923	12.000000	788.00	3.20e-31	1.000000	0.000000
9-111	9	89731529	89731679	-	581.8	0.923	12.000000	1576.00	7.87e-35	1.000000	0.000000
9-112	9	99285730	99285880	+	581.8	0.923	12.000000	1576.00	7.87e-35	1.000000	0.000000
9-113	9	117594466	117594616	-	581.8	0.923	12.000000	1576.00	7.87e-35	1.000000	0.000000
9-114	9	125382496	125382646	-	581.8	0.923	12.000000	1576.00	7.87e-35	1.000000	0.000000
9-115	9	134900801	134900951	+	581.8	0.923	12.000000	1576.00	7.87e-35	1.000000	0.000000
9-105	9	139138605	139138755	-	581.8	0.923	13.000000	71.64	8.62e-19	0.875000	1.000000
9-96	9	139446649	139446799	-	581.8	0.923	14.000000	112.57	4.04e-21	1.000000	0.000000
1-242	1	3266232	3266382	-	533.3	0.917	11.000000	1444.67	1.24e-31	1.000000	0.000000
